Block Height,TxPool Size,# of all Txs,Diff,Balance,DeltaBalance,Tax,Subsidy,f_itx_min,f_ctx_min,P_itx_min,P_ctx_min
181,1528,1000,5577753636000,0,0,0,0,90667186197000,96244939833000,0,0
182,2255,1000,30252180231000,0,0,0,0,85051866795000,115304047026000,0,0
183,1283,1000,-20195553483000,0,0,0,0,110316238137000,90120684654000,0,0
184,2016,1000,34257082881000,0,0,0,0,79455264630000,113712347511000,0,0
185,1046,1000,-22674623349000,0,0,0,0,105000000000000,82325376651000,0,0
186,1751,1000,30164534988000,0,0,0,0,76239576840000,106404111828000,0,0
187,2462,1000,27250018173000,0,0,0,0,83347935846000,110597954019000,0,0
188,1486,1000,749654745000,0,0,0,0,87519385548000,88269040293000,0,0
189,1660,1000,9471694428000,0,0,0,0,82346494440000,91818188868000,0,0
190,1423,1000,4383686286000,0,0,0,0,82469744805000,86853431091000,0,0
191,1330,1000,6250524210000,0,0,0,0,79487714565000,85738238775000,0,0
192,1018,1000,-106004031000,0,0,0,0,78600849117000,78494845086000,0,0
193,1802,1000,31577291466000,0,0,0,0,81399373818000,112976665284000,0,0
194,1673,1000,23585926182000,0,0,0,0,81414073818000,105000000000000,0,0
195,1582,1000,6889100127000,0,0,0,0,87952087167000,94841187294000,0,0
196,1114,1000,4166991570000,0,0,0,0,81210573612000,85377565182000,0,0
197,1505,1000,15534461418000,0,0,0,0,81494459298000,97028920716000,0,0
198,1381,1000,4757013093000,0,0,0,0,80775235863000,85532248956000,0,0
199,1094,1000,5483147607000,0,0,0,0,76345738497000,81828886104000,0,0
200,1693,1000,28165597362000,0,0,0,0,76834402638000,105000000000000,0,0
201,1351,1000,7745723160000,0,0,0,0,76254276840000,84000000000000,0,0
202,1254,1000,6775641201000,0,0,0,0,75079068540000,81854709741000,0,0
203,1457,1000,14336209020000,0,0,0,0,75251351973000,89587560993000,0,0
204,2011,1000,28239156015000,0,0,0,0,75586931973000,103826087988000,0,0
205,1062,1000,-3839547390000,0,0,0,0,80121239982000,76281692592000,0,0
206,1639,1000,30051446145000,0,0,0,0,73670149812000,103721595957000,0,0
207,1448,1000,6703307877000,0,0,0,0,80201792286000,86905100163000,0,0
208,2080,1000,24262514808000,0,0,0,0,80737485192000,105000000000000,0,0
209,1110,1000,-11261492655000,0,0,0,0,91016269050000,79754776395000,0,0
210,1678,1000,27851853582000,0,0,0,0,73505101593000,101356955175000,0,0
211,2148,1000,21064284108000,0,0,0,0,79402693146000,100466977254000,0,0
212,1175,1000,2528682261000,0,0,0,0,77883918294000,80412600555000,0,0
213,1816,1000,27548776962000,0,0,0,0,76710545688000,104259322650000,0,0
214,1520,1000,3541150263000,0,0,0,0,82638263253000,86179413516000,0,0
215,2015,1000,20160000000000,0,0,0,0,74761867614000,94921867614000,0,0
216,1040,1000,0,0,0,0,0,74783381232000,74783381232000,0,0
217,1679,1000,33011948445000,0,0,0,0,73998166809000,107010115254000,0,0
218,2253,1000,28395514203000,0,0,0,0,88365458223000,116760972426000,0,0
219,1283,1000,-26987163924000,0,0,0,0,117819591267000,90832427343000,0,0
220,1863,1000,26202488781000,0,0,0,0,101709352332000,127911841113000,0,0
221,2459,1000,34174331709000,0,0,0,0,86435674416000,120610006125000,0,0
222,1507,1000,-30516939159000,0,0,0,0,129238228014000,98721288855000,0,0
223,1853,1000,26500133940000,0,0,0,0,86091275928000,112591409868000,0,0
224,2464,1000,27888495348000,0,0,0,0,84000000000000,111888495348000,0,0
225,1490,1000,600037809000,0,0,0,0,89857736472000,90457774281000,0,0
226,2094,1000,24030550551000,0,0,0,0,80969449449000,105000000000000,0,0
227,1120,1000,16649472000,0,0,0,0,81232299792000,81248949264000,0,0
228,1454,1000,19913248635000,0,0,0,0,80197070058000,100110318693000,0,0
229,1904,1000,22526774424000,0,0,0,0,86167237149000,108694011573000,0,0
230,2444,1000,28134216390000,0,0,0,0,75503195544000,103637411934000,0,0
231,1465,1000,6161086701000,0,0,0,0,78898763391000,85059850092000,0,0
232,2028,1000,23779454517000,0,0,0,0,69772043586000,93551498103000,0,0
233,1052,1000,-23297214213000,0,0,0,0,97295381022000,73998166809000,0,0
234,1704,1000,31531252431000,0,0,0,0,71947801485000,103479053916000,0,0
235,2304,1000,25540810575000,0,0,0,0,81200015673000,106740826248000,0,0
236,1336,1000,-4746541275000,0,0,0,0,89066974899000,84320433624000,0,0
237,1966,1000,29095656072000,0,0,0,0,71024218335000,100119874407000,0,0
238,1003,1000,-23637025146000,0,0,0,0,86059007454000,62421982308000,0,0
239,2000,1000,39045109089000,0,0,0,0,75156538527000,114201647616000,0,0
240,1027,1000,-13392593739000,0,0,0,0,91366594032000,77974000293000,0,0
241,1629,1000,41599978917000,0,0,0,0,70875720174000,112475699091000,0,0
242,2138,1000,29361329382000,0,0,0,0,87667445103000,117028774485000,0,0
243,1167,1000,-17092141206000,0,0,0,0,104305708248000,87213567042000,0,0
244,1829,1000,31768607871000,0,0,0,0,85824024237000,117592632108000,0,0
245,2502,1000,30556870806000,0,0,0,0,82332415641000,112889286447000,0,0
246,1527,1000,3459450603000,0,0,0,0,87022454127000,90481904730000,0,0
247,1491,1000,9323060208000,0,0,0,0,78122885925000,87445946133000,0,0
248,2106,1000,24012772980000,0,0,0,0,70649276649000,94662049629000,0,0
249,1141,1000,-1701914907000,0,0,0,0,76049991780000,74348076873000,0,0
250,1794,1000,31759166859000,0,0,0,0,68827763466000,100586930325000,0,0
251,2488,1000,28965221187000,0,0,0,0,67798763466000,96763984653000,0,0
252,1514,1000,3914720481000,0,0,0,0,75368917428000,79283637909000,0,0
253,2177,1000,26954994381000,0,0,0,0,63840000000000,90794994381000,0,0
254,1215,1000,3676133412000,0,0,0,0,63000000000000,66676133412000,0,0
255,1803,1000,12635860146000,0,0,0,0,61121775162000,73757635308000,0,0
256,2419,1000,30356841312000,0,0,0,0,62410358010000,92767199322000,0,0
257,1451,1000,-11789192394000,0,0,0,0,75629192394000,63840000000000,0,0
258,2044,1000,36488354994000,0,0,0,0,66611426847000,103099781841000,0,0
259,1074,1000,-840000000000,0,0,0,0,63840000000000,63000000000000,0,0
260,1678,1000,26955205095000,0,0,0,0,63236209953000,90191415048000,0,0
261,2282,1000,23119320105000,0,0,0,0,64305907701000,87425227806000,0,0
262,1306,1000,771440712000,0,0,0,0,66207342768000,66978783480000,0,0
263,1892,1000,23572208415000,0,0,0,0,60481506687000,84053715102000,0,0
264,2558,1000,32541489981000,0,0,0,0,57849423366000,90390913347000,0,0
265,1594,1000,-20943672372000,0,0,0,0,88596156831000,67652484459000,0,0
266,2191,1000,24953104323000,0,0,0,0,59770128096000,84723232419000,0,0
267,1212,1000,-8076287163000,0,0,0,0,71543048241000,63466761078000,0,0
268,1839,1000,23299503171000,0,0,0,0,59479291095000,82778794266000,0,0
269,2468,1000,21872708067000,0,0,0,0,59054433606000,80927141673000,0,0
270,1502,1000,2391486048000,0,0,0,0,61769210223000,64160696271000,0,0
271,2032,1000,14804639745000,0,0,0,0,56817360285000,71622000030000,0,0
272,1064,1000,-5170829664000,0,0,0,0,61988189949000,56817360285000,0,0
273,1669,1000,16258702677000,0,0,0,0,56706581442000,72965284119000,0,0
274,2170,1000,15939531342000,0,0,0,0,55855074009000,71794605351000,0,0
275,1199,1000,-2723237895000,0,0,0,0,61444943742000,58721705847000,0,0
276,1834,1000,18306913170000,0,0,0,0,54498831114000,72805744284000,0,0
277,2491,1000,27126751638000,0,0,0,0,54437105121000,81563856759000,0,0
278,1515,1000,-2344819113000,0,0,0,0,62907558273000,60562739160000,0,0
279,2111,1000,9513849324000,0,0,0,0,54449468514000,63963317838000,0,0
280,1140,1000,-16923030789000,0,0,0,0,73413293163000,56490262374000,0,0
281,1775,1000,17844762873000,0,0,0,0,56041645968000,73886408841000,0,0
282,2204,1000,7780593996000,0,0,0,0,56603299683000,64383893679000,0,0
283,1217,1000,-4941446034000,0,0,0,0,63975951039000,59034505005000,0,0
284,1829,1000,9635904012000,0,0,0,0,56923613796000,66559517808000,0,0
285,2467,1000,13720510965000,0,0,0,0,55651174047000,69371685012000,0,0
286,1492,1000,-224748468000,0,0,0,0,58518427485000,58293679017000,0,0
287,2176,1000,26349809283000,0,0,0,0,53610006156000,79959815439000,0,0
288,1201,1000,-7971342645000,0,0,0,0,63826416654000,55855074009000,0,0
289,1849,1000,27650216412000,0,0,0,0,56349783588000,84000000000000,0,0
290,1203,1000,-6453747090000,0,0,0,0,62908331640000,56454584550000,0,0
291,1844,1000,21919281741000,0,0,0,0,53134033974000,75053315715000,0,0
292,2483,1000,19800205803000,0,0,0,0,54312828171000,74113033974000,0,0
293,1507,1000,2693985504000,0,0,0,0,57315856626000,60009842130000,0,0
294,2153,1000,26142408096000,0,0,0,0,53551404165000,79693812261000,0,0
295,1180,1000,-4901447859000,0,0,0,0,60731077071000,55829629212000,0,0
296,1820,1000,31992392607000,0,0,0,0,50699322849000,82691715456000,0,0
297,2430,1000,28823218284000,0,0,0,0,52912788684000,81736006968000,0,0
298,1454,1000,-5008741122000,0,0,0,0,64406224176000,59397483054000,0,0
299,2093,1000,29117665311000,0,0,0,0,54882334689000,84000000000000,0,0
300,1118,1000,-23477257020000,0,0,0,0,77099321355000,53622064335000,0,0
301,1742,1000,21440337030000,0,0,0,0,57557409189000,78997746219000,0,0
302,2379,1000,25433891616000,0,0,0,0,54441226413000,79875118029000,0,0
303,1407,1000,-23581380417000,0,0,0,0,85730792154000,62149411737000,0,0
304,1415,1000,4104731799000,0,0,0,0,57834700938000,61939432737000,0,0
305,2052,1000,25600959075540,0,0,0,0,59322557028000,84923516103540,0,0
306,1078,1000,-43225016373000,0,0,0,0,96301799013000,53076782640000,0,0
307,1687,1000,30530701866000,0,0,0,0,58146281718000,88676983584000,0,0
308,2348,1000,31449375846000,0,0,0,0,55986507738000,87435883584000,0,0
309,1374,1000,4429670217000,0,0,0,0,59636494071000,64066164288000,0,0
310,2024,1000,33486156018000,0,0,0,0,54051022704000,87537178722000,0,0
311,1050,1000,-5399619372000,0,0,0,0,58312408056000,52912788684000,0,0
312,1665,1000,38606455566000,0,0,0,0,57620040975000,96226496541000,0,0
313,2334,1000,42464921100000,0,0,0,0,53761575441000,96226496541000,0,0
314,1361,1000,2309532162000,0,0,0,0,62916289800000,65225821962000,0,0
315,1958,1000,29682851604000,0,0,0,0,55157148396000,84840000000000,0,0
316,2607,1000,45736588359000,0,0,0,0,52587851904000,98324440263000,0,0
317,1633,1000,-16962372273000,0,0,0,0,79683916263000,62721543990000,0,0
318,2314,1000,19061989926000,0,0,0,0,58124405052000,77186394978000,0,0
319,1338,1000,-38066666316000,0,0,0,0,97308845403000,59242179087000,0,0
320,1987,1000,33900850662000,0,0,0,0,52894551423000,86795402085000,0,0
321,1015,1000,-54751605174000,0,0,0,0,105607464480000,50855859306000,0,0
322,1668,1000,47360145147000,0,0,0,0,57288042924000,104648188071000,0,0
323,2311,1000,38653324017000,0,0,0,0,63594668991000,102247993008000,0,0
324,1341,1000,-982011156000,0,0,0,0,70340725707000,69358714551000,0,0
325,1987,1000,21990943695000,0,0,0,0,55321372407000,77312316102000,0,0
326,1017,1000,-40809437823000,0,0,0,0,96340810230000,55531372407000,0,0
327,1665,1000,24981032055000,0,0,0,0,54369582540000,79350614595000,0,0
328,2335,1000,22845884397000,0,0,0,0,64911571746000,87757456143000,0,0
329,1350,1000,-3417631455000,0,0,0,0,68859387324000,65441755869000,0,0
330,1987,1000,21271272141000,0,0,0,0,53286114945000,74557387086000,0,0
331,1021,1000,-10371331698000,0,0,0,0,63657446643000,53286114945000,0,0
332,1651,1000,27428471448000,0,0,0,0,58941459885000,86369931333000,0,0
333,2248,1000,26770444974000,0,0,0,0,57229555026000,84000000000000,0,0
334,1283,1000,1290160284000,0,0,0,0,65780021622000,67070181906000,0,0
335,1919,1000,31554154506000,0,0,0,0,57229555026000,88783709532000,0,0
336,2519,1000,24915876888000,0,0,0,0,69004200468000,93920077356000,0,0
337,1549,1000,-14482632087000,0,0,0,0,84000000000000,69517367913000,0,0
338,1994,1000,16148861463000,0,0,0,0,64015849422000,80164710885000,0,0
339,1023,1000,-16971426759000,0,0,0,0,73208238873000,56236812114000,0,0
340,1674,1000,25652250939000,0,0,0,0,58347749061000,84000000000000,0,0
341,2308,1000,41999974800000,0,0,0,0,54017240361000,96017215161000,0,0
342,1328,1000,2978500077000,0,0,0,0,60021499923000,63000000000000,0,0
343,1962,1000,38511613560000,0,0,0,0,56590903908000,95102517468000,0,0
344,2546,1000,29897818461000,0,0,0,0,53102517468000,83000335929000,0,0
345,1577,1000,-14677342554000,0,0,0,0,75912128712000,61234786158000,0,0
346,2087,1000,10589238597000,0,0,0,0,54618243225000,65207481822000,0,0
347,1114,1000,-41565844383000,0,0,0,0,97463932146000,55898087763000,0,0
348,1730,1000,17311785414000,0,0,0,0,52500000000000,69811785414000,0,0
349,2407,1000,17198308481104,0,0,0,0,50831382126000,68029690607104,0,0
350,1454,1000,1278826962000,0,0,0,0,54935021715000,56213848677000,0,0
351,2107,1000,17640303135000,0,0,0,0,53548569816000,71188872951000,0,0
352,1134,1000,-9881418183000,0,0,0,0,64508384598000,54626966415000,0,0
353,1771,1000,18899999979000,0,0,0,0,52509290946000,71409290925000,0,0
354,2420,1000,25960604607000,0,0,0,0,57275025633000,83235630240000,0,0
355,1447,1000,-2497835928000,0,0,0,0,64202472096000,61704636168000,0,0
356,2081,1000,18370728159000,0,0,0,0,57012668265000,75383396424000,0,0
357,1110,1000,-9756182814000,0,0,0,0,63723219462000,53967036648000,0,0
358,1775,1000,19025661711000,0,0,0,0,55071316125000,74096977836000,0,0
359,2418,1000,17284707153000,0,0,0,0,59249730981000,76534438134000,0,0
360,1445,1000,2008591977000,0,0,0,0,60589090569000,62597682546000,0,0
361,1241,1000,1534579032000,0,0,0,0,58744849569000,60279428601000,0,0
362,1864,1000,20274700908000,0,0,0,0,56070000000000,76344700908000,0,0
