Block Height,TxPool Size,# of all Txs,Diff,Balance,DeltaBalance,Tax,Subsidy,f_itx_min,f_ctx_min,P_itx_min,P_ctx_min,StartTime,EndTime,BlockInterval(ms)
1,295,2000,12735894423000,0,0,38207683269000,12735894423000,65211238365000,77947132788000,0,0
2,782,2000,-12871229091000,-4941527036124000,-4941527036124000,-406004004000,-135334668000,89169999996000,76298770905000,0,0
3,1082,2000,22534173102000,-5209489678764000,-267962642640000,67196515302000,22398838434000,63840000000000,86374173102000,0,0
4,1555,2000,-51608182101000,-47767282703364000,-42557793024600000,-87628031001000,-29209343667000,130167026955000,78558844854000,0,0
5,2009,2000,51880672515000,-131189168216316000,-83421885512952000,68013986544000,22671328848000,69167618898000,121048291413000,0,0
6,2462,2000,-49810796301000,-174808804919868000,-43619636703552000,-81418402359000,-27139467453000,135321748590000,85510952289000,0,0
7,2952,2000,71115360981000,-267517225739316000,-92708420819448000,131927680584000,43975893528000,69121554600000,140236915581000,0,0
8,3142,2000,-122836221837000,-354941302072980000,-87424076333664000,-108072319416000,-36024106472000,238423762542000,115587540705000,0,0
9,3520,2000,36801983463000,-430159636386516000,-75218334313536000,2333630973000,777876991000,104677419441000,141479402904000,0,0
10,4017,2000,37456971825000,-429689798683952000,469837702564000,114704546448000,38234848816000,91934612091000,129391583916000,0,0
11,4326,2000,-102730563705000,-504477162968048000,-74787364284096000,-125295453552000,-41765151184000,223972326879000,121241763174000,0,0
12,3390,2000,46500230847000,-613233616651184000,-108756453683136000,14205238989000,4735079663000,85540453383000,132040684230000,0,0
13,3807,2000,25921025760000,-611282763830028000,1950852821156000,91968316269000,30656105423000,104767365381000,130688391141000,0,0
14,4273,2000,-58818217542000,-658861039446524000,-47578275616496000,-84486336357000,-28162112119000,186436020309000,127617802767000,0,0
15,4590,2000,37363786425000,-731744585610496000,-72883546163972000,27605022918000,9201674306000,101356559430000,138720345855000,0,0
16,4951,2000,26113482948000,-725229800201848000,6514785408648000,105945471762000,35315157254000,99886517052000,126000000000000,0,0
17,5044,2000,-89509807317000,-793882465903624000,-68652665701776000,-134054528238000,-44684842746000,208487512884000,118977705567000,0,0
18,4674,2000,29937633516000,-881464757685784000,-87582291782160000,-44241627690000,-14747209230000,88007222814000,117944856330000,0,0
19,5002,2000,34383683901000,-889546228343824000,-8081470658040000,58909424013000,19636474671000,80609225844000,114992909745000,0,0
20,5352,2000,-23536567803000,-924970428650308000,-35424200306484000,-11700279395997,-3900093131999,133737873045000,110201305242000,0,0
21,5604,2000,35469505554000,-934315051794577604,-9344623144269604,94708237266003,31569412422001,73518919593000,108988425147000,0,0
22,5798,2000,-79446658326000,-995812267192635552,-61497215398057948,-143631737711997,-47877245903999,184713352047000,105266693721000,0,0
23,2975,2000,24170552364000,-1063797956376314132,-67985689183678580,-71120080619997,-23706693539999,80990449449000,105161001813000,0,0
24,3276,2000,31362199995000,-1066832413149434004,-3034456773119872,22966519365003,7655506455001,72887083710000,104249283705000,0,0
25,3550,2000,20585377785000,-1067046767330174032,-214354180740028,84722652720000,28240884240000,82332415641000,102917793426000,0,0
26,3797,2000,-67856090064000,-1121382228607934032,-54335461277760000,-118845617472000,-39615205824000,167060578986000,99204488922000,0,0
27,2631,2000,39594695658000,-1190471147564990032,-69088918957056000,-61530498000,-20510166000,58059423366000,97654119024000,0,0
28,2976,2000,39114392982000,-1190480418160022032,-9270595032000,117281648448000,39093882816000,54437105121000,93551498103000,0,0
29,2572,2000,-394068909927000,-1268355432729494032,-77875014569472000,-122718351552000,-40906117184000,477619653798000,83550743871000,0,0
30,0,1632,31115482209000,-1282590761509526032,-14235328780032000,-29371904925000,-9790634975000,50699322849000,81814805058000,0,0
31,324,2000,9686578209000,-1283452337387326032,-861575877800000,50628095075000,-89790634975000,54882334689000,64568912898000,0,0
32,0,1059,130647705258000,-1209746801734201032,73705535653125000,290628095075000,-9790634975000,52589926704000,183237631962000,0,0
33,0,1812,-247945238793000,-1190882821319101032,18863980415100000,50628095075000,-89790634975000,302400000000000,54454761207000,0,0
34,0,618,127099368081000,-1158223969666251032,32658851652850000,290628095075000,-9790634975000,53500631919000,180600000000000,0,0
35,0,1956,-257413953741000,-1138511812734951032,19712156931300000,50628095075000,-89790634975000,310001805645000,52587851904000,0,0
36,0,622,127451445807000,-1105297985842701032,33213826892250000,290628095075000,-9790634975000,52509290946000,179960736753000,0,0
37,1375,2000,-316815724344000,-1084031691132101032,21266294710600000,50628095075000,-89790634975000,386187115293000,69371390949000,0,0
38,0,644,122167872981000,-1049899858847701032,34131832284400000,290628095075000,-9790634975000,58432127019000,180600000000000,0,0
39,0,1692,-362557488111000,-1030806567329101032,19093291518600000,50628095075000,-89790634975000,420000000000000,57442511889000,0,0
40,0,786,124530000000000,-982788751221151032,48017816107950000,290628095075000,-9790634975000,56070000000000,180600000000000,0,0
41,0,1799,-268972397904000,-963771211600626032,19017539620525000,50628095075000,-89790634975000,327600000000000,58627602096000,0,0
42,0,666,124079800614000,-928564723764476032,35206487836150000,290628095075000,-9790634975000,56520199386000,180600000000000,0,0
43,0,1851,-247002954618000,-909599746045451032,18964977719025000,50628095075000,-89790634975000,313702190949000,66699236331000,0,0
44,0,701,96837160245000,-871994674243276032,37605071802175000,290628095075000,-9790634975000,87263214297000,184100374542000,0,0
45,0,1788,-334378711233000,-854208181447876032,17786492795400000,50628095075000,-89790634975000,420000000000000,85621288767000,0,0
46,0,1293,94933130376000,-771201236640701032,83006944807175000,290628095075000,-9790634975000,84676066818000,179609197194000,0,0
47,0,1799,-218061026323000,-753307046860576032,17894189780125000,50628095075000,-89790634975000,308392000000000,90330973677000,0,0
48,0,726,74862084255000,-711499082189026032,41807964671550000,275214347840000,-14928550720000,104813195928000,179675280183000,0,0
49,0,1814,-209567422743000,-683898119588706032,27600962600320000,35214347840000,-94928550720000,303199896594000,93632473851000,0,0
50,0,743,92028556200000,-651822153058466032,32075966530240000,275214347840000,-14928550720000,98382742542000,190411298742000,0,0
51,0,1619,-345694100178000,-626871972051426032,24950181007040000,35214347840000,-94928550720000,420000000000000,74305899822000,0,0
52,0,672,120772359792000,-601177647405026032,25694324646400000,275214347840000,-14928550720000,74040871254000,194813231046000,0,0
53,0,1725,-357000000000000,-574124468427426032,27053178977600000,35214347840000,-94928550720000,420000000000000,63000000000000,0,0
54,0,675,119698648692000,-548921642766306032,25202825661120000,275214347840000,-14928550720000,71498817516000,191197466208000,0,0
55,0,1732,-308798452746000,-521763963933666032,27157678832640000,35214347840000,-94928550720000,379540591605000,70742138859000,0,0
56,0,533,124959767709000,-501919860883106032,19844103050560000,275214347840000,-14928550720000,76662410433000,201622178142000,0,0
57,0,1706,-198186446262000,-475931181760546032,25988679122560000,35214347840000,-94928550720000,287002892043000,88816445781000,0,0
58,0,544,106575368697000,-454684579434786032,21246602325760000,275214347840000,-14928550720000,90573027237000,197148395934000,0,0
59,0,1565,-190578010098000,-430540540166626032,24144039268160000,35214347840000,-94928550720000,288358341516000,97780331418000,0,0
60,0,916,86624621601000,-380369936681186032,50170603485440000,275214347840000,-14928550720000,103362079800000,189986701401000,0,0
61,0,1683,0,-355245185819426032,25124750861760000,310738866421942,-50453069301942,nil,63000000000000,0,0
62,0,445,-354735960726000,-332533284182941842,22711901636484190,70738866421942,-130453069301942,455766342612000,101030381886000,0,0
63,0,608,224818100367000,-287792341514881106,44740942668060736,310738866421942,-50453069301942,77421566166000,302239666533000,0,0
64,0,446,-318935902635000,-264249129417734974,23543212097146132,70738866421942,-130453069301942,420000000000000,101064097365000,0,0
65,0,544,198124157091000,-224154902606438526,40094226811296448,310738866421942,-50453069301942,70822870251000,268947027342000,0,0
66,0,444,-214034714355000,-201233168242136278,22921734364302248,70738866421942,-130453069301942,315000000000000,100965285645000,0,0
67,0,318,197633964948000,-177424496256598722,23808671985537556,310738866421942,-50453069301942,70810196520000,268444161468000,0,0
68,0,613,-287813372343000,-145715907383148276,31708588873450446,70738866421942,-130453069301942,388735652298000,100922279955000,0,0
69,0,248,200531640960000,-127336669670186660,18379237712961616,310738866421942,-50453069301942,70865855697000,271397496657000,0,0
70,0,336,-302043043596000,-109603580993374148,17733088676812512,70738866421942,-130453069301942,402949561728000,100906518132000,0,0
71,0,496,196397788251000,-71949392524250916,37654188469123232,310738866421942,-50453069301942,70803558924000,267201347175000,0,0
72,0,506,-246145132044000,-44598138877628264,27351253646622652,70738866421942,-130453069301942,347102328216000,100957196172000,0,0
73,0,364,192125266305000,-17296622225161376,27301516652466888,310738866421942,-50453069301942,70788347553000,262913613858000,0,0
74,0,1013,-269309285324852,35634337557545870,52930959782707246,70738866421942,-130453069301942,370228517652000,100919232327148,0,0
75,0,621,212991836841000,80399172445891852,44764834888345982,310738866421942,-50453069301942,70770000000000,283761836841000,0,0
76,0,610,-287634780636000,111435830517196472,31036658071304620,70738866421942,-130453069301942,388668433293000,101033652657000,0,0
77,0,626,205816039422000,157330644375092164,45894813857895692,310738866421942,-50453069301942,70743701574000,276559740996000,0,0
78,0,680,-352686655041000,192940160486012724,35609516110920560,70738866421942,-130453069301942,453600000000000,100913344959000,0,0
79,0,612,228027553635000,237068345576561228,44128185090548504,310738866421942,-50453069301942,70861731738000,298889285373000,0,0
80,0,673,-226697719983000,273105547593728194,36037202017166966,70738866421942,-130453069301942,327695383344000,100997663361000,0,0
81,0,638,211342825071000,319013229008367190,45907681414638996,310738866421942,-50453069301942,73569999993000,284912825064000,0,0
82,0,1901,-217846642083000,416225942736958932,97212713728591742,70738866421942,-130453069301942,319074417102000,101227775019000,0,0
83,0,644,154975588551000,465066053871089580,48840111134130648,310738866421942,-50453069301942,106753566255000,261729154806000,0,0
84,120,2000,-179340167475000,616467637116253580,151401583245164000,70738866421942,-130453069301942,341262883248000,161922715773000,0,0
85,0,1844,75502905618000,799936318955754628,183468681839501048,297247583275942,-54950163683942,185528464443000,261031370061000,0,0
86,156,2000,-79621482297000,966291945088574628,166355626132820000,58383136384942,-134571645980942,314115205698000,234493723401000,0,0
87,186,2000,62304251940000,1169303610721130628,203011665632556000,245295892204942,-72267394040942,214399719282000,276703971222000,0,0
88,207,2000,-74545752393000,1339792673527614628,170489062806484000,21658635025942,-146813146433942,271629414231000,197083661838000,0,0
89,0,923,140211358062568,1365165237647103094,25372564119488466,261658635025942,-66813146433942,153773234391000,293984592453568,0,0
90,0,1882,-110340001464000,1503182845017077938,138017607369974844,21658635025942,-146813146433942,261838614513000,151498613049000,0,0
91,0,1656,96142141431000,1660073957151573890,156891112134495952,261658635025942,-66813146433942,197585787294000,293727928725000,0,0
92,229,2000,-64654248435000,1853322969528609890,193249012377036000,67695889720942,-131467394868942,283759678944000,219105430509000,0,0
93,0,1455,94108075026000,1989445677109900500,136122707581290610,307695889720942,-51467394868942,169018717266000,263126792292000,0,0
94,0,1808,-163360230327000,2085573468971171636,96127791861271136,67695889720942,-131467394868942,313298933934000,149938703607000,0,0
95,0,647,133850413557000,2132369970362577110,46796501391405474,307695889720942,-51467394868942,130475613198000,264326026755000,0,0
96,0,1670,-4270569451155000,2218576748288562250,86206777925985140,67695889720942,-131467394868942,4389887999994000,119318548839000,0,0
97,0,719,135373330428000,2269418324172951548,50841575884389298,307695889720942,-51467394868942,129936882180000,265310212608000,0,0
98,0,1741,-209816092836000,2361329115093447570,91910790920496022,67695889720942,-131467394868942,344017632546000,134201539710000,0,0
99,0,1364,86809001349000,2497222246688896458,135893131595448888,307695889720942,-51467394868942,176620380636000,263429381985000,0,0
100,0,1646,-191111010741000,2582450035632878990,85227788943982532,67695889720942,-131467394868942,323537219607000,132426208866000,0,0
101,0,868,141515314290000,2654538312486588646,72088276853709656,307695889720942,-51467394868942,121792509174000,263307823464000,0,0
102,0,1769,-213622111101000,2746865276484007044,92326963997418398,67695889720942,-131467394868942,318622111101000,105000000000000,0,0
103,0,842,173763832032000,2804821788206260208,57956511722253164,307695889720942,-51467394868942,94189149936000,267952981968000,0,0
104,1661,2000,-281321058837000,2908525263428700208,103703475222440000,67695889720942,-131467394868942,399199694838000,117878636001000,0,0
105,0,762,196396890585000,2961958905045350012,53433641616649804,307695889720942,-51467394868942,76378281504000,272775172089000,0,0
106,0,650,-252510582891000,2996693854184422312,34734949139072300,67695889720942,-131467394868942,355685378139000,103174795248000,0,0
107,0,541,220139135202000,3034210131595523934,37516277411101622,307695889720942,-51467394868942,69734076426000,289873211628000,0,0
108,0,505,-277463222421000,3060969851488895644,26759719893371710,67695889720942,-131467394868942,380520000000000,103056777579000,0,0
