Block Height,TxPool Size,# of all Txs,Diff,Balance,DeltaBalance,Tax,Subsidy,f_itx_min,f_ctx_min,P_itx_min,P_ctx_min
45,34390,1000,-41088855717000,0,0,0,0,153484008048000,112395152331000,0,0
46,33396,1000,-75408921798000,0,0,0,0,186193182798000,110784261000000,0,0
47,32449,1000,-37783105962000,0,0,0,0,147000000000000,109216894038000,0,0
48,31468,1000,-54357407622000,0,0,0,0,161619572016000,107262164394000,0,0
49,30488,1000,-56264870697000,0,0,0,0,161705101320000,105440230623000,0,0
50,29514,1000,-46583448914968,0,0,0,0,151403635719000,104820186804032,0,0
51,28532,1000,-94379555160120,0,0,0,0,197379720687120,103000165527000,0,0
52,27558,1000,-65682808170000,0,0,0,0,167028905568000,101346097398000,0,0
53,26580,1000,-45889932228000,0,0,0,0,145829540661000,99939608433000,0,0
54,25608,1000,-36502712106000,0,0,0,0,135060494814000,98557782708000,0,0
55,24674,1000,-37837440900000,0,0,0,0,135064274814000,97226833914000,0,0
56,23739,1000,-55824613404000,0,0,0,0,151939311195000,96114697791000,0,0
57,22805,1000,-56165134284000,0,0,0,0,151263174342000,95098040058000,0,0
58,21831,1000,-138288225358160,0,0,0,0,232188671799000,93900446440840,0,0
59,20853,1000,-78402382506000,0,0,0,0,171112830441000,92710447935000,0,0
60,19896,1000,-59737161309000,0,0,0,0,151263174342000,91526013033000,0,0
61,18937,1000,-56977364934000,0,0,0,0,147318371487000,90341006553000,0,0
62,17966,1000,-59330513403000,0,0,0,0,148580513403000,89250000000000,0,0
63,16991,1000,-60170513403000,0,0,0,0,148370513403000,88200000000000,0,0
64,16055,1000,-57568284186000,0,0,0,0,144357374637000,86789090451000,0,0
65,15123,1000,-59828292804000,0,0,0,0,145268997468000,85440704664000,0,0
66,14200,1000,-49187569662000,0,0,0,0,133424392542000,84236822880000,0,0
67,13240,1000,-70127920884000,0,0,0,0,154127920884000,84000000000000,0,0
68,12274,1000,-46548097428000,0,0,0,0,130404463938000,83856366510000,0,0
69,11303,1000,-54828357024000,0,0,0,0,137322844218000,82494487194000,0,0
70,10371,1000,-53891342253000,0,0,0,0,135222844218000,81331501965000,0,0
71,9433,1000,-54828359523000,0,0,0,0,135252447162000,80424087639000,0,0
72,8456,1000,-75280918461000,0,0,0,0,155080918461000,79800000000000,0,0
73,7483,1000,-73637408733000,0,0,0,0,152747832006000,79110423273000,0,0
74,6504,1000,-83768488734000,0,0,0,0,161670742149000,77902253415000,0,0
75,5528,1000,-54691392462000,0,0,0,0,131389376412000,76697983950000,0,0
76,4551,1000,-73699560984000,0,0,0,0,149206331001000,75506770017000,0,0
77,3576,1000,-55649889729000,0,0,0,0,129899439054000,74249549325000,0,0
78,2601,1000,-55356978264000,0,0,0,0,127814139054000,72457160790000,0,0
79,1627,1000,-62680733010000,0,0,0,0,131810699076000,69129966066000,0,0
80,2344,1000,36657523707000,0,0,0,0,110198106732000,146855630439000,0,0
81,1377,1000,-80462302011000,0,0,0,0,146094207504000,65631905493000,0,0
82,2143,1000,34451767455000,0,0,0,0,105385745913000,139837513368000,0,0
83,1173,1000,-69646104717000,0,0,0,0,133486104717000,63840000000000,0,0
84,1923,1000,34883332995000,0,0,0,0,104677012209000,139560345204000,0,0
85,2669,1000,41750096871000,0,0,0,0,113703415392000,155453512263000,0,0
86,1699,1000,6978915489000,0,0,0,0,119021084511000,126000000000000,0,0
87,2442,1000,35550436887000,0,0,0,0,111137182590000,146687619477000,0,0
88,1472,1000,-17406437328000,0,0,0,0,133417505991000,116011068663000,0,0
89,2196,1000,31738937202000,0,0,0,0,103726940394000,135465877596000,0,0
90,1224,1000,-12485083632000,0,0,0,0,117485083632000,105000000000000,0,0
91,1966,1000,40346261445000,0,0,0,0,102290937252000,142637198697000,0,0
92,2596,1000,42000000000000,0,0,0,0,100013816490000,142013816490000,0,0
93,1634,1000,10448574822000,0,0,0,0,109803756195000,120252331017000,0,0
94,2372,1000,36753585393000,0,0,0,0,89849312091000,126602897484000,0,0
95,1399,1000,7938388689000,0,0,0,0,95620466508000,103558855197000,0,0
96,2152,1000,37323446391000,0,0,0,0,98816516295000,136139962686000,0,0
97,1178,1000,-27505258599000,0,0,0,0,117696870690000,90191612091000,0,0
98,1941,1000,32288251884000,0,0,0,0,103965831522000,136254083406000,0,0
99,2696,1000,34909215411000,0,0,0,0,101865409149000,136774624560000,0,0
100,1722,1000,3729330339000,0,0,0,0,112680009246000,116409339585000,0,0
101,2489,1000,41424917709000,0,0,0,0,110831362236000,152256279945000,0,0
102,1514,1000,-33626661474000,0,0,0,0,147000000000000,113373338526000,0,0
103,2280,1000,30674720496000,0,0,0,0,110250218631000,140924939127000,0,0
104,1311,1000,-1250485173000,0,0,0,0,110430043269000,109179558096000,0,0
105,2061,1000,38969962605000,0,0,0,0,94721255706000,133691218311000,0,0
106,1090,1000,-56578327218000,0,0,0,0,120344629608000,63766302390000,0,0
107,1799,1000,33523581147000,0,0,0,0,108527299125000,142050880272000,0,0
108,2547,1000,36358447251000,0,0,0,0,111131233248000,147489680499000,0,0
109,1576,1000,6793256799000,0,0,0,0,117406805607000,124200062406000,0,0
110,2319,1000,38884346256000,0,0,0,0,101815653744000,140700000000000,0,0
111,1348,1000,2845765356000,0,0,0,0,112475740251000,115321505607000,0,0
112,2085,1000,39977548044000,0,0,0,0,93010483776000,132988031820000,0,0
113,1116,1000,-5213183619000,0,0,0,0,101845265361000,96632081742000,0,0
114,1865,1000,41291092080000,0,0,0,0,85540453383000,126831545463000,0,0
115,2623,1000,36112432818000,0,0,0,0,105960968358000,142073401176000,0,0
116,1654,1000,-8669921211000,0,0,0,0,123307947924000,114638026713000,0,0
117,2410,1000,40073239059000,0,0,0,0,103855557561000,143928796620000,0,0
118,1434,1000,-13896185058000,0,0,0,0,120245930784000,106349745726000,0,0
119,2206,1000,33454004766000,0,0,0,0,104278037619000,137732042385000,0,0
120,1234,1000,-2744946939000,0,0,0,0,104767365381000,102022418442000,0,0
121,1987,1000,44332634619000,0,0,0,0,102667365381000,147000000000000,0,0
122,1018,1000,-78750000000000,0,0,0,0,141750000000000,63000000000000,0,0
123,1787,1000,42347058978000,0,0,0,0,109189955994000,151537014972000,0,0
124,2483,1000,32808424551000,0,0,0,0,115515808191000,148324232742000,0,0
125,1512,1000,-137234706000,0,0,0,0,127805675970000,127668441264000,0,0
126,2264,1000,35592206307000,0,0,0,0,116108126631000,151700332938000,0,0
127,1291,1000,-7161410928000,0,0,0,0,130487643804000,123326232876000,0,0
128,2071,1000,40144300287000,0,0,0,0,107110770837000,147255071124000,0,0
129,1101,1000,-45130934919000,0,0,0,0,160842043110000,115711108191000,0,0
130,1884,1000,52316082168000,0,0,0,0,128035031313000,180351113481000,0,0
131,2669,1000,47254104156000,0,0,0,0,134123334282000,181377438438000,0,0
132,1700,1000,7956484389000,0,0,0,0,145813843728000,153770328117000,0,0
133,2470,1000,38394148149000,0,0,0,0,131931768486000,170325916635000,0,0
134,1499,1000,-2594516358000,0,0,0,0,147475669971000,144881153613000,0,0
135,2276,1000,43338124116000,0,0,0,0,119513189355000,162851313471000,0,0
136,1305,1000,-35285224401000,0,0,0,0,171033940392000,135748715991000,0,0
137,2071,1000,31532155473000,0,0,0,0,117433415736000,148965571209000,0,0
138,1100,1000,-10367274330000,0,0,0,0,125990142243000,115622867913000,0,0
139,1883,1000,35414828001000,0,0,0,0,116515728126000,151930556127000,0,0
140,2661,1000,33875757195000,0,0,0,0,119424242805000,153300000000000,0,0
141,1693,1000,9720702810000,0,0,0,0,120669119004000,130389821814000,0,0
142,2467,1000,31490169039000,0,0,0,0,106957980129000,138448149168000,0,0
143,1499,1000,-5066601141000,0,0,0,0,126000000000000,120933398859000,0,0
144,2270,1000,37557804606000,0,0,0,0,112360467030000,149918271636000,0,0
145,1297,1000,-10104762570000,0,0,0,0,126000000000000,115895237430000,0,0
146,2064,1000,40316509065000,0,0,0,0,113953015512000,154269524577000,0,0
147,1094,1000,-8426102391000,0,0,0,0,119700000000000,111273897609000,0,0
148,1888,1000,32957209824000,0,0,0,0,104861987265000,137819197089000,0,0
149,2552,1000,32440135959000,0,0,0,0,99999999981000,132440135940000,0,0
150,1583,1000,8163036336000,0,0,0,0,105000000000000,113163036336000,0,0
151,2239,1000,33178274405272,0,0,0,0,92045306367000,125223580772272,0,0
152,1260,1000,-1196605305000,0,0,0,0,105335684181000,104139078876000,0,0
153,1835,1000,23848720739448,0,0,0,0,100871459829000,124720180568448,0,0
154,2594,1000,30361197153000,0,0,0,0,92056436367000,122417633520000,0,0
155,1622,1000,7630240464000,0,0,0,0,95739114177000,103369354641000,0,0
156,2360,1000,25352823237000,0,0,0,0,88720646763000,114073470000000,0,0
157,1387,1000,-19286897511000,0,0,0,0,117567468858000,98280571347000,0,0
158,2158,1000,35245413756000,0,0,0,0,98983206546000,134228620302000,0,0
159,1188,1000,-38380739649000,0,0,0,0,134109835713000,95729096064000,0,0
160,1952,1000,41162319450000,0,0,0,0,97704516504000,138866835954000,0,0
161,2747,1000,48330599037000,0,0,0,0,87308089176000,135638688213000,0,0
162,1777,1000,22318132032000,0,0,0,0,91746309606000,114064441638000,0,0
163,2410,1000,29376061680000,0,0,0,0,82310676651000,111686738331000,0,0
164,1439,1000,4041975630000,0,0,0,0,88949574798000,92991550428000,0,0
165,2233,1000,28998753819000,0,0,0,0,85994155926000,114992909745000,0,0
166,1264,1000,-12507657246000,0,0,0,0,101563247289000,89055590043000,0,0
167,2058,1000,42409385390736,0,0,0,0,96119247579264,138528632970000,0,0
168,1089,1000,-33777243864000,0,0,0,0,120359399790000,86582155926000,0,0
169,1869,1000,27380921757000,0,0,0,0,102570948165000,129951869922000,0,0
170,2655,1000,44648235492000,0,0,0,0,81351764508000,126000000000000,0,0
171,1686,1000,14002169034000,0,0,0,0,92958734904000,106960903938000,0,0
172,2457,1000,37431901941000,0,0,0,0,88987620498000,126419522439000,0,0
173,1490,1000,-13297995312000,0,0,0,0,113286679821000,99988684509000,0,0
174,2270,1000,38518693668000,0,0,0,0,81201149841000,119719843509000,0,0
175,1299,1000,4414372494000,0,0,0,0,86489681922000,90904054416000,0,0
176,2093,1000,42398127492000,0,0,0,0,78804718629000,121202846121000,0,0
177,1121,1000,-1600056234000,0,0,0,0,86093297052000,84493240818000,0,0
178,1905,1000,31559369667000,0,0,0,0,91337682975000,122897052642000,0,0
179,2689,1000,34301929872000,0,0,0,0,87992320521000,122294250393000,0,0
180,1721,1000,7389873477000,0,0,0,0,92363644968000,99753518445000,0,0
181,2506,1000,31063084563000,0,0,0,0,85051866795000,116114951358000,0,0
182,1530,1000,1868920347000,0,0,0,0,91175178738000,93044099085000,0,0
183,2325,1000,31999840194000,0,0,0,0,84542539389000,116542379583000,0,0
184,1354,1000,-5644437015000,0,0,0,0,95653969257000,90009532242000,0,0
185,2146,1000,33561590034000,0,0,0,0,76239576840000,109801166874000,0,0
186,1176,1000,-3586871925000,0,0,0,0,87586871925000,84000000000000,0,0
187,1847,1000,24128850354000,0,0,0,0,83347935846000,107476786200000,0,0
188,2515,1000,28090771968000,0,0,0,0,82346494440000,110437266408000,0,0
189,1546,1000,-9273101607000,0,0,0,0,98233202823000,88960101216000,0,0
190,2265,1000,27548760477000,0,0,0,0,82469744805000,110018505282000,0,0
191,1303,1000,2500424619000,0,0,0,0,82469744805000,84970169424000,0,0
192,2090,1000,31982252232000,0,0,0,0,78600849117000,110583101349000,0,0
193,1118,1000,-7272424698000,0,0,0,0,89583101349000,82310676651000,0,0
194,1734,1000,30467173611000,0,0,0,0,81399373818000,111866547429000,0,0
195,2372,1000,32123682927000,0,0,0,0,81210573612000,113334256539000,0,0
196,1400,1000,661202367000,0,0,0,0,89410049442000,90071251809000,0,0
197,2163,1000,26073259338000,0,0,0,0,80775235863000,106848495201000,0,0
198,1191,1000,-15809306646000,0,0,0,0,98030119236000,82220812590000,0,0
199,1969,1000,30537975531000,0,0,0,0,76345738497000,106883714028000,0,0
200,2706,1000,30481014753000,0,0,0,0,75079068540000,105560083293000,0,0
201,1747,1000,1405850544000,0,0,0,0,84217830921000,85623681465000,0,0
202,2493,1000,31349030433000,0,0,0,0,75251351973000,106600382406000,0,0
203,1524,1000,6992419497000,0,0,0,0,75586931973000,82579351470000,0,0
204,2292,1000,32044378925608,0,0,0,0,73670149812000,105714528737608,0,0
205,1329,1000,-1979791506000,0,0,0,0,82380532458000,80400740952000,0,0
206,2039,1000,32934276858000,0,0,0,0,75236538741000,108170815599000,0,0
207,1070,1000,-12239925516000,0,0,0,0,88345189107000,76105263591000,0,0
208,1808,1000,26199004923000,0,0,0,0,80737485192000,106936490115000,0,0
209,2492,1000,32667345207000,0,0,0,0,73505101593000,106172446800000,0,0
210,1529,1000,-595543389000,0,0,0,0,87500643552000,86905100163000,0,0
211,2255,1000,27451756122000,0,0,0,0,77883918294000,105335674416000,0,0
212,1283,1000,-4225979457000,0,0,0,0,87611316009000,83385336552000,0,0
213,1240,1000,2624062266000,0,0,0,0,80341606464000,82965668730000,0,0
214,1826,1000,26908225953000,0,0,0,0,76465026645000,103373252598000,0,0
215,2580,1000,27437883879000,0,0,0,0,73998166809000,101436050688000,0,0
216,1618,1000,-8276722587000,0,0,0,0,91043948436000,82767225849000,0,0
217,2414,1000,34979013195000,0,0,0,0,83466582318000,118445595513000,0,0
218,1436,1000,-15194013030000,0,0,0,0,96390972426000,81196959396000,0,0
219,2195,1000,39007974264000,0,0,0,0,91187306301000,130195280565000,0,0
220,1231,1000,-26447281413000,0,0,0,0,104771381694000,78324100281000,0,0
221,1993,1000,36320802966000,0,0,0,0,89679197034000,126000000000000,0,0
222,1024,1000,-20180347047000,0,0,0,0,93700148640000,73519801593000,0,0
223,1644,1000,30137729202000,0,0,0,0,86091275928000,116229005130000,0,0
224,2371,1000,34402852218000,0,0,0,0,84000000000000,118402852218000,0,0
225,1400,1000,1951394508000,0,0,0,0,92877989022000,94829383530000,0,0
226,2104,1000,25513165923000,0,0,0,0,80969449449000,106482615372000,0,0
227,1136,1000,-2592850092000,0,0,0,0,86592850092000,84000000000000,0,0
228,1851,1000,32177928343536,0,0,0,0,80197070058000,112374998401536,0,0
229,2554,1000,27401101518000,0,0,0,0,83727579054000,111128680572000,0,0
230,1606,1000,8188201518000,0,0,0,0,83748579054000,91936780572000,0,0
231,2371,1000,25983951189000,0,0,0,0,74229524061000,100213475250000,0,0
232,1394,1000,5544270123000,0,0,0,0,76496536494000,82040806617000,0,0
233,2098,1000,29220125508000,0,0,0,0,69772043586000,98992169094000,0,0
234,1124,1000,-7848775872000,0,0,0,0,83305109769000,75456333897000,0,0
235,2263,1000,43909038243000,0,0,0,0,81200015673000,125109053916000,0,0
236,1263,1000,85230053916000,0,0,0,0,nil,85230053916000,0,0
237,1402,1000,7237135752000,0,0,0,0,76237364931000,83474500683000,0,0
238,2042,1000,29940106476000,0,0,0,0,71024218335000,100964324811000,0,0
239,1085,1000,-6570920160000,0,0,0,0,81040254057000,74469333897000,0,0
240,1664,1000,35234231592000,0,0,0,0,75156538527000,110390770119000,0,0
241,2258,1000,37776757431000,0,0,0,0,70875720174000,108652477605000,0,0
242,1288,1000,-16345587741000,0,0,0,0,99795274068000,83449686327000,0,0
243,1999,1000,32285256297000,0,0,0,0,93147552204000,125432808501000,0,0
244,1028,1000,-25020182376000,0,0,0,0,95491233684000,70471051308000,0,0
245,1765,1000,27038504598000,0,0,0,0,84575169714000,111613674312000,0,0
246,2500,1000,32187008469000,0,0,0,0,78122885925000,110309894394000,0,0
247,1528,1000,5993096739000,0,0,0,0,83638232433000,89631329172000,0,0
248,2259,1000,26922280476000,0,0,0,0,70649276649000,97571557125000,0,0
249,1291,1000,2086178031000,0,0,0,0,76745563902000,78831741933000,0,0
250,1921,1000,25643267370000,0,0,0,0,68827763466000,94471030836000,0,0
251,2571,1000,28550904543000,0,0,0,0,67798763466000,96349668009000,0,0
252,1599,1000,-30044097237000,0,0,0,0,108390643788000,78346546551000,0,0
253,2322,1000,26718544881000,0,0,0,0,63000000000000,89718544881000,0,0
254,1350,1000,3295038180000,0,0,0,0,63840000000000,67135038180000,0,0
255,2084,1000,23777308821000,0,0,0,0,61121775162000,84899083983000,0,0
256,1114,1000,-8099252322000,0,0,0,0,71939252322000,63840000000000,0,0
257,1316,1000,17350675356000,0,0,0,0,62410358010000,79761033366000,0,0
258,1837,1000,31557481704000,0,0,0,0,71053814727000,102611296431000,0,0
259,2563,1000,36530570664000,0,0,0,0,63601371141000,100131941805000,0,0
260,1593,1000,6458198502000,0,0,0,0,65989488264000,72447686766000,0,0
261,2317,1000,23490232983000,0,0,0,0,63236209953000,86726442936000,0,0
262,1343,1000,-312182136000,0,0,0,0,66515106504000,66202924368000,0,0
263,2032,1000,26185058403000,0,0,0,0,60481506687000,86666565090000,0,0
264,1062,1000,-8418634791000,0,0,0,0,71035108662000,62616473871000,0,0
265,1733,1000,32039086275000,0,0,0,0,57849423366000,89888509641000,0,0
266,2425,1000,28744712143668,0,0,0,0,59770128096000,88514840239668,0,0
267,1455,1000,1050000000000,0,0,0,0,67730594673000,68780594673000,0,0
268,2161,1000,26881749510000,0,0,0,0,59479291095000,86361040605000,0,0
269,1191,1000,-24419537121000,0,0,0,0,87707152848000,63287615727000,0,0
270,1869,1000,14526592983000,0,0,0,0,56817360285000,71343953268000,0,0
271,2591,1000,25018749273000,0,0,0,0,56817360285000,81836109558000,0,0
272,1621,1000,1933610784000,0,0,0,0,60985602741000,62919213525000,0,0
273,2386,1000,21943106703000,0,0,0,0,55855074009000,77798180712000,0,0
274,1413,1000,-42448806141000,0,0,0,0,102640233192000,60191427051000,0,0
275,2186,1000,21750353472040,0,0,0,0,56967379056000,78717732528040,0,0
276,1218,1000,-11449016880000,0,0,0,0,68266377165000,56817360285000,0,0
277,1996,1000,26875425906000,0,0,0,0,54498831114000,81374257020000,0,0
278,1025,1000,-296596293000,0,0,0,0,56400750504000,56104154211000,0,0
279,1815,1000,17866292283000,0,0,0,0,54437105121000,72303397404000,0,0
280,2567,1000,25279129596000,0,0,0,0,54449468514000,79728598110000,0,0
281,1599,1000,2031464085000,0,0,0,0,59187458631000,61218922716000,0,0
282,2293,1000,7134035139000,0,0,0,0,56603299683000,63737334822000,0,0
283,1315,1000,-4720249590000,0,0,0,0,63737334822000,59017085232000,0,0
284,2084,1000,14629628727000,0,0,0,0,56665228746000,71294857473000,0,0
285,1111,1000,-63990507000,0,0,0,0,56455228746000,56391238239000,0,0
286,1878,1000,19781652492000,0,0,0,0,55440000000000,75221652492000,0,0
287,2646,1000,35439091065000,0,0,0,0,53610006156000,89049097221000,0,0
288,1675,1000,-6980803599000,0,0,0,0,67273713129000,60292909530000,0,0
289,2451,1000,29628052881000,0,0,0,0,56349783588000,85977836469000,0,0
290,1480,1000,-5516218050000,0,0,0,0,64034645535000,58518427485000,0,0
291,2244,1000,25814112198000,0,0,0,0,53134033974000,78948146172000,0,0
292,1271,1000,-22843466247000,0,0,0,0,79170000000000,56326533753000,0,0
293,1971,1000,20433021000000,0,0,0,0,54312828171000,74745849171000,0,0
294,2755,1000,39900000000000,0,0,0,0,50699322849000,90599322849000,0,0
295,1783,1000,-4275072123000,0,0,0,0,64284914253000,60009842130000,0,0
296,2549,1000,32637676176000,0,0,0,0,52912788684000,85550464860000,0,0
297,1580,1000,-5066635413000,0,0,0,0,63237289269000,58170653856000,0,0
298,2110,1000,21591559899000,0,0,0,0,56624180214000,78215740113000,0,0
299,1142,1000,-12705908838000,0,0,0,0,66548258847000,53842350009000,0,0
300,1905,1000,29776474293192,0,0,0,0,54882334689000,84658808982192,0,0
301,2674,1000,29558773587000,0,0,0,0,54441226413000,84000000000000,0,0
302,1703,1000,-13434769929000,0,0,0,0,77005527627000,63570757698000,0,0
303,2486,1000,26939258974396,0,0,0,0,57834700938000,84773959912396,0,0
304,1518,1000,2062085214000,0,0,0,0,59943020235000,62005105449000,0,0
305,2301,1000,31595488220472,0,0,0,0,59322557028000,90918045248472,0,0
306,1331,1000,-8727305664000,0,0,0,0,68708425779000,59981120115000,0,0
307,2097,1000,47243126322000,0,0,0,0,58146281718000,105389408040000,0,0
308,1123,1000,-27279076356000,0,0,0,0,80901140691000,53622064335000,0,0
309,1908,1000,33340272588000,0,0,0,0,54051022704000,87391295292000,0,0
310,2688,1000,43174148787000,0,0,0,0,57620040975000,100794189762000,0,0
311,1712,1000,-10728125982000,0,0,0,0,75607124187000,64878998205000,0,0
312,2166,1000,23921844135000,0,0,0,0,58102429056000,82024273191000,0,0
313,1182,1000,4052408577000,0,0,0,0,53761575441000,57813984018000,0,0
314,1868,1000,40740000000000,0,0,0,0,57325211685000,98065211685000,0,0
315,2595,1000,45864410634000,0,0,0,0,52594478979000,98458889613000,0,0
316,1625,1000,-30622469619000,0,0,0,0,94587826704000,63965357085000,0,0
317,2382,1000,45736588359000,0,0,0,0,52587851904000,98324440263000,0,0
318,1414,1000,-2552281872000,0,0,0,0,61749115995000,59196834123000,0,0
319,2182,1000,31105357920000,0,0,0,0,52894551423000,83999909343000,0,0
320,1217,1000,-4406235330000,0,0,0,0,60468801876000,56062566546000,0,0
321,1913,1000,46245926412000,0,0,0,0,57288042924000,103533969336000,0,0
322,2580,1000,48749244852000,0,0,0,0,61392319632000,110141564484000,0,0
323,1604,1000,-7059632958000,0,0,0,0,74733260763000,67673627805000,0,0
324,2373,1000,21000000000000,0,0,0,0,63000000000000,84000000000000,0,0
325,1401,1000,-5814331278000,0,0,0,0,68814331278000,63000000000000,0,0
326,2190,1000,29545518418164,0,0,0,0,54369582540000,83915100958164,0,0
327,1219,1000,-7167889428000,0,0,0,0,63000000000000,55832110572000,0,0
328,2005,1000,28178088540000,0,0,0,0,62604911460000,90783000000000,0,0
329,1036,1000,-43858571400000,0,0,0,0,95871231834000,52012660434000,0,0
330,1830,1000,28702662660000,0,0,0,0,53286114945000,81988777605000,0,0
331,2624,1000,32788291977000,0,0,0,0,58941459885000,91729751862000,0,0
332,1655,1000,-2214960006000,0,0,0,0,70253769915000,68038809909000,0,0
333,2446,1000,32398444974000,0,0,0,0,57229555026000,89628000000000,0,0
334,1473,1000,-45634476363000,0,0,0,0,109134213804000,63499737441000,0,0
335,2251,1000,34371456735000,0,0,0,0,57229555026000,91601011761000,0,0
336,1280,1000,-14449428945000,0,0,0,0,75460465899000,61011036954000,0,0
337,2034,1000,29347651872000,0,0,0,0,66279671262000,95627323134000,0,0
338,1064,1000,-16899451359000,0,0,0,0,71499112566000,54599661207000,0,0
339,1855,1000,21625623285000,0,0,0,0,63000000000000,84625623285000,0,0
340,2643,1000,47549199117000,0,0,0,0,57296905113000,104846104230000,0,0
341,1666,1000,8113780920000,0,0,0,0,61320000000000,69433780920000,0,0
342,2451,1000,48315426138000,0,0,0,0,54017240361000,102332666499000,0,0
343,1479,1000,-40744901967000,0,0,0,0,103744901967000,63000000000000,0,0
344,2164,1000,27166880895000,0,0,0,0,53102517468000,80269398363000,0,0
345,1186,1000,-23159083794000,0,0,0,0,79886050209000,56726966415000,0,0
346,1901,1000,22664852679000,0,0,0,0,54618243225000,77283095904000,0,0
347,2572,1000,25346379891000,0,0,0,0,52633428750000,77979808641000,0,0
348,1606,1000,4013077866000,0,0,0,0,55341426546000,59354504412000,0,0
349,2366,1000,17166579066000,0,0,0,0,50831382126000,67997961192000,0,0
350,1400,1000,-224550270000,0,0,0,0,55688507616000,55463957346000,0,0
351,1312,1000,270494007000,0,0,0,0,54935021715000,55205515722000,0,0
352,1795,1000,11182956519000,0,0,0,0,52509290946000,63692247465000,0,0
353,2517,1000,20999979000000,0,0,0,0,57275025633000,78275004633000,0,0
354,1548,1000,-5541380082000,0,0,0,0,64254095010000,58712714928000,0,0
355,2324,1000,23975374290000,0,0,0,0,60762046968000,84737421258000,0,0
356,1352,1000,-10307446044000,0,0,0,0,65512961766000,55205515722000,0,0
357,2127,1000,20312080299000,0,0,0,0,55071316125000,75383396424000,0,0
358,1156,1000,-7534250094000,0,0,0,0,61823458137000,54289208043000,0,0
359,1552,1000,12785959788000,0,0,0,0,58590000000000,71375959788000,0,0
360,2301,1000,24477772977000,0,0,0,0,58744849569000,83222622546000,0,0
361,1341,1000,1964215638000,0,0,0,0,59812224570000,61776440208000,0,0
