Block Height,TxPool Size,# of all Txs,Diff,Balance,DeltaBalance,Tax,Subsidy,f_itx_min,f_ctx_min,P_itx_min,P_ctx_min
26,113237,1000,116395270908000,0,0,0,0,116468470356000,232863741264000,0,0
27,113212,1000,109350320604000,0,0,0,0,109387114599000,218737435203000,0,0
28,116339,1000,121042300722000,0,0,0,0,119637956760000,240680257482000,0,0
29,119800,1000,126768329247000,0,0,0,0,125231670753000,252000000000000,0,0
30,121669,1000,110159419419000,0,0,0,0,110139897609000,220299317028000,0,0
31,124541,1000,108355281699000,0,0,0,0,108334228401000,216689510100000,0,0
32,127773,1000,107350426701000,0,0,0,0,107283092112000,214633518813000,0,0
33,129707,1000,106101418626000,0,0,0,0,106061049465000,212162468091000,0,0
34,132939,1000,105000000000000,0,0,0,0,105000000000000,210000000000000,0,0
35,135224,1000,105000000000000,0,0,0,0,105000000000000,210000000000000,0,0
36,138518,1000,105000000000000,0,0,0,0,105000000000000,210000000000000,0,0
37,141365,1000,105000000000000,0,0,0,0,105000000000000,210000000000000,0,0
38,143946,1000,105000000000000,0,0,0,0,105000000000000,210000000000000,0,0
39,144918,1000,104080335702000,0,0,0,0,104087756073000,208168091775000,0,0
40,148318,1000,103495311423000,0,0,0,0,103468561455000,206963872878000,0,0
41,150522,1000,102475132116000,0,0,0,0,102498852393000,204973984509000,0,0
42,152759,1000,101589620160000,0,0,0,0,101563247289000,203152867449000,0,0
43,155907,1000,101202359265000,0,0,0,0,101197052880000,202399412145000,0,0
44,158064,1000,100214166003000,0,0,0,0,100218032754000,200432198757000,0,0
45,161018,1000,99685858146000,0,0,0,0,99671216211000,199357074357000,0,0
46,163378,1000,98910511602000,0,0,0,0,98909488398000,197820000000000,0,0
47,166231,1000,98282017848000,0,0,0,0,98278938450000,196560956298000,0,0
48,165985,1000,97117502328000,0,0,0,0,97120902900000,194238405228000,0,0
49,169044,1000,96739876485000,0,0,0,0,96743594241000,193483470726000,0,0
50,170931,1000,96348816648000,0,0,0,0,96346304166000,192695120814000,0,0
51,174534,1000,105173884956000,0,0,0,0,104760881694000,209934766650000,0,0
52,175537,1000,95900334390000,0,0,0,0,95900153685000,191800488075000,0,0
53,178729,1000,95746503762000,0,0,0,0,95744342841000,191490846603000,0,0
54,180956,1000,95196292653000,0,0,0,0,95190379893000,190386672546000,0,0
55,183143,1000,94776512565000,0,0,0,0,94776758580000,189553271145000,0,0
56,186544,1000,94608530268000,0,0,0,0,94613683017000,189222213285000,0,0
57,188328,1000,94490812563000,0,0,0,0,94493358309000,188984170872000,0,0
58,190046,1000,94034480253000,0,0,0,0,94054172856000,188088653109000,0,0
59,193454,1000,93803985639000,0,0,0,0,93804327561000,187608313200000,0,0
60,193909,1000,93095731659000,0,0,0,0,93096950814000,186192682473000,0,0
61,196965,1000,92634705219000,0,0,0,0,92605526370000,185240231589000,0,0
62,198055,1000,92074816848000,0,0,0,0,92074527636000,184149344484000,0,0
63,201252,1000,91695869496000,0,0,0,0,91680237999000,183376107495000,0,0
64,203341,1000,91146955578000,0,0,0,0,91143472917000,182290428495000,0,0
65,206591,1000,90686693916000,0,0,0,0,90682767672000,181369461588000,0,0
66,208609,1000,90056730876000,0,0,0,0,90053390049000,180110120925000,0,0
67,208812,1000,89289731076000,0,0,0,0,89273425584000,178563156660000,0,0
68,211979,1000,88992459339000,0,0,0,0,89000247693000,177992707032000,0,0
69,215119,1000,88693187969000,0,0,0,0,88689212031000,177382400000000,0,0
70,216646,1000,88183010370000,0,0,0,0,88181493729000,176364504099000,0,0
71,220163,1000,88136001597000,0,0,0,0,88136502300000,176272503897000,0,0
72,222741,1000,87905839875000,0,0,0,0,87915870189000,175821710064000,0,0
73,225485,1000,87776999457000,0,0,0,0,87766852803000,175543852260000,0,0
74,228713,1000,87692201100000,0,0,0,0,87693815412000,175386016512000,0,0
75,231705,1000,87553284021000,0,0,0,0,87554221167000,175107505188000,0,0
76,232063,1000,87095858241000,0,0,0,0,87107394759000,174203253000000,0,0
77,234103,1000,86918366808000,0,0,0,0,86917653501000,173836020309000,0,0
78,237374,1000,126000000000000,0,0,0,0,126000000000000,252000000000000,0,0
79,240641,1000,125694285780000,0,0,0,0,126305714220000,252000000000000,0,0
80,242733,1000,105000000000000,0,0,0,0,105000000000000,210000000000000,0,0
81,245887,1000,100975056546000,0,0,0,0,100912693623000,201887750169000,0,0
82,246528,1000,86656959396000,0,0,0,0,86642065755000,173299025151000,0,0
83,248895,1000,86303532021000,0,0,0,0,86302583829000,172606115850000,0,0
84,251819,1000,86074387686000,0,0,0,0,86078344422000,172152732108000,0,0
85,254507,1000,85875903015000,0,0,0,0,85878543723000,171754446738000,0,0
86,257340,1000,85866075225000,0,0,0,0,85867073355000,171733148580000,0,0
87,259468,1000,85769757004000,0,0,0,0,85771400316000,171541157320000,0,0
88,261789,1000,85568786982000,0,0,0,0,85569618246000,171138405228000,0,0
89,265187,1000,85295107170000,0,0,0,0,85300464039000,170595571209000,0,0
90,267139,1000,85016360793000,0,0,0,0,85018670520000,170035031313000,0,0
91,268954,1000,84673447425000,0,0,0,0,84679316967000,169352764392000,0,0
92,270213,1000,84368058532656,0,0,0,0,84363655866000,168731714398656,0,0
93,271628,1000,84050937495000,0,0,0,0,84052473687000,168103411182000,0,0
94,274948,1000,84000000000000,0,0,0,0,84000000000000,168000000000000,0,0
95,277898,1000,84000000000000,0,0,0,0,84000000000000,168000000000000,0,0
96,280149,1000,83993939988000,0,0,0,0,83995131906000,167989071894000,0,0
97,282787,1000,83740740216000,0,0,0,0,83748579054000,167489319270000,0,0
98,284563,1000,83471018127000,0,0,0,0,83476525188000,166947543315000,0,0
99,286475,1000,83283124386000,0,0,0,0,83286161847000,166569286233000,0,0
100,288196,1000,83042061480000,0,0,0,0,83046265239000,166088326719000,0,0
101,290106,1000,82753908153000,0,0,0,0,82760622399000,165514530552000,0,0
102,292535,1000,82526382561000,0,0,0,0,82526742333000,165053124894000,0,0
103,295839,1000,82487254710000,0,0,0,0,82487902602000,164975157312000,0,0
104,297136,1000,82393189452000,0,0,0,0,82394001312000,164787190764000,0,0
105,299323,1000,88802981358000,0,0,0,0,88632344472000,177435325830000,0,0
106,300884,1000,82207894608000,0,0,0,0,82203195942000,164411090550000,0,0
107,302447,1000,81941215015152,0,0,0,0,81941110167000,163882325182152,0,0
108,304302,1000,81738510546000,0,0,0,0,81741189264000,163479699810000,0,0
109,305268,1000,81469062591000,0,0,0,0,81468450777000,162937513368000,0,0
110,306539,1000,81275422536000,0,0,0,0,81
