Block Height,TxPool Size,# of all Txs,Diff,Balance,DeltaBalance,Tax,Subsidy,f_itx_min,f_ctx_min,P_itx_min,P_ctx_min
41,3347,1000,11443443018000,0,0,0,0,96386148096000,107829591114000,0,0
42,4574,1000,63162772218000,0,0,0,0,73391311644000,136554083862000,0,0
43,3604,1000,-3851945118000,0,0,0,0,106847431173000,102995486055000,0,0
44,4401,1000,39871865817000,0,0,0,0,75785804136000,115657669953000,0,0
45,3425,1000,-35704885377000,0,0,0,0,121250708754000,85545823377000,0,0
46,4631,1000,45302017362000,0,0,0,0,75233490969000,120535508331000,0,0
47,3658,1000,1258604067000,0,0,0,0,82741395933000,84000000000000,0,0
48,4866,1000,47263134072000,0,0,0,0,73600982091000,120864116163000,0,0
49,3896,1000,1528946853000,0,0,0,0,82471053147000,84000000000000,0,0
50,5111,1000,45851931993000,0,0,0,0,69061372527000,114913304520000,0,0
51,4158,1000,2254938504000,0,0,0,0,81485027022000,83739965526000,0,0
52,3179,1000,-4784378193000,0,0,0,0,79238962278000,74454584085000,0,0
53,4311,1000,46675206207000,0,0,0,0,72820896855000,119496103062000,0,0
54,3355,1000,-897075312000,0,0,0,0,84000000000000,83102924688000,0,0
55,4619,1000,44925992937000,0,0,0,0,76011656721000,120937649658000,0,0
56,3645,1000,448491540000,0,0,0,0,83551508460000,84000000000000,0,0
57,4930,1000,47870664051000,0,0,0,0,67319999985000,115190664036000,0,0
58,3974,1000,-5435142825000,0,0,0,0,87482090451000,82046947626000,0,0
59,5194,1000,55722991485000,0,0,0,0,83528460897000,139251452382000,0,0
60,4232,1000,-13057920456000,0,0,0,0,110671309707000,97613389251000,0,0
61,3251,1000,-40542289095000,0,0,0,0,114274968969000,73732679874000,0,0
62,4472,1000,44211540324000,0,0,0,0,105691575339000,149903115663000,0,0
63,3503,1000,-325880289000,0,0,0,0,115981256139000,115655375850000,0,0
64,4552,1000,49686997656144,0,0,0,0,103363934226000,153050931882144,0,0
65,3575,1000,-5676077547000,0,0,0,0,117851676516000,112175598969000,0,0
66,4648,1000,40159833756000,0,0,0,0,114795761703000,154955595459000,0,0
67,3670,1000,-6705197793000,0,0,0,0,124131458997000,117426261204000,0,0
68,4835,1000,51711437043000,0,0,0,0,94319535030000,146030972073000,0,0
69,3872,1000,8333814699000,0,0,0,0,104871755037000,113205569736000,0,0
70,5089,1000,50933858157000,0,0,0,0,86754959508000,137688817665000,0,0
71,4133,1000,3792611361000,0,0,0,0,104595181803000,108387793164000,0,0
72,3162,1000,-52837021923000,0,0,0,0,126417415236000,73580393313000,0,0
73,4017,1000,32253442578000,0,0,0,0,97984429620000,130237872198000,0,0
74,3040,1000,-30492646894080,0,0,0,0,103778311822080,73285664928000,0,0
75,4256,1000,64398305223000,0,0,0,0,81162114117000,145560419340000,0,0
76,3290,1000,-63522558120000,0,0,0,0,160947971100000,97425412980000,0,0
77,3408,1000,16920207549000,0,0,0,0,130404463938000,147324671487000,0,0
78,4682,1000,53321834916000,0,0,0,0,110198106732000,163519941648000,0,0
79,3712,1000,-15382352895000,0,0,0,0,147736570401000,132354217506000,0,0
80,4966,1000,44667079737000,0,0,0,0,104677012209000,149344091946000,0,0
81,4009,1000,7992722304000,0,0,0,0,115811952354000,123804674658000,0,0
82,3041,1000,-46551977829000,0,0,0,0,127714091946000,81162114117000,0,0
83,4143,1000,56397356568000,0,0,0,0,109151179305000,165548535873000,0,0
84,3189,1000,1848776034000,0,0,0,0,123548535873000,125397311907000,0,0
85,4469,1000,51121823256000,0,0,0,0,111137182590000,162259005846000,0,0
86,3503,1000,12094393059000,0,0,0,0,113905606941000,126000000000000,0,0
87,4778,1000,48579228348000,0,0,0,0,103726940394000,152306168742000,0,0
88,3809,1000,10565208717000,0,0,0,0,113048089980000,123613298697000,0,0
89,3419,1000,12904711575000,0,0,0,0,102290937252000,115195648827000,0,0
90,3556,1000,7438757781000,0,0,0,0,115582068504000,123020826285000,0,0
91,3646,1000,19736055465000,0,0,0,0,100013816490000,119749871955000,0,0
92,3454,1000,17417564619000,0,0,0,0,93626526609000,111044091228000,0,0
93,3014,1000,-16588009851000,0,0,0,0,89849312091000,73261302240000,0,0
94,3202,1000,14385446502000,0,0,0,0,95581137414000,109966583916000,0,0
95,3096,1000,4999388352000,0,0,0,0,98816516295000,103815904647000,0,0
96,3148,1000,5053100934000,0,0,0,0,105743817627000,110796918561000,0,0
97,3485,1000,22034168478000,0,0,0,0,103965831522000,126000000000000,0,0
98,3613,1000,16351422465000,0,0,0,0,101865409149000,118216831614000,0,0
99,3491,1000,3727893078000,0,0,0,0,110831362236000,114559255314000,0,0
100,3297,1000,-4641400491000,0,0,0,0,115571738772000,110930338281000,0,0
101,3469,1000,9466801827000,0,0,0,0,114685070850000,124151872677000,0,0
102,4461,1000,42206495646000,0,0,0,0,94721255706000,136927751352000,0,0
103,3494,1000,-26109607062000,0,0,0,0,138110567469000,112000960407000,0,0
104,3899,1000,29976377823000,0,0,0,0,102150555255000,132126933078000,0,0
105,4838,1000,38312173557000,0,0,0,0,110313725151000,148625898708000,0,0
106,3856,1000,-1819508733000,0,0,0,0,122913342426000,121093833693000,0,0
107,4896,1000,52284107285312,0,0,0,0,101815653744000,154099761029312,0,0
108,3931,1000,8359168944000,0,0,0,0,110883850035000,119243018979000,0,0
109,4099,1000,14671072290000,0,0,0,0,102775399104000,117446471394000,0,0
110,3138,1000,1445805543000,0,0,0,0,101320099104000,102765904647000,0,0
111,3201,1000,8854925373000,0,0,0,0,93010483776000,101865409149000,0,0
112,4204,1000,50641619385000,0,0,0,0,85540453383000,136182072768000,0,0
113,3235,1000,-7692608427000,0,0,0,0,107958835509000,100266227082000,0,0
114,4264,1000,45138055095000,0,0,0,0,103855557561000,148993612656000,0,0
115,3296,1000,-23615169921000,0,0,0,0,132723482577000,109108312656000,0,0
116,3541,1000,16269085287000,0,0,0,0,113898346821000,130167432108000,0,0
117,4551,1000,42174802866000,0,0,0,0,102667365381000,144842168247000,0,0
118,3598,1000,-13144725006000,0,0,0,0,129707614470000,116562889464000,0,0
119,4077,1000,27017245815000,0,0,0,0,116055725184000,143072970999000,0,0
120,3104,1000,-40138188405000,0,0,0,0,135866588697000,95728400292000,0,0
121,4110,1000,49983709923000,0,0,0,0,109189955994000,159173665917000,0,0
122,3167,1000,-108160920000,0,0,0,0,121814232876000,121706071956000,0,0
123,4208,1000,45566062332000,0,0,0,0,115515808191000,161081870523000,0,0
124,3244,1000,-14258592075000,0,0,0,0,136545258108000,122286666033000,0,0
125,4369,1000,43809764229000,0,0,0,0,113665746033000,157475510262000,0,0
126,3400,1000,9790002558000,0,0,0,0,112397536020000,122187538578000,0,0
127,4435,1000,66239427492000,0,0,0,0,107110770837000,173350198329000,0,0
128,3462,1000,-42280943166000,0,0,0,0,164390444484000,122109501318000,0,0
129,4499,1000,55098879003000,0,0,0,0,134123334282000,189222213285000,0,0
130,3528,1000,-25403170863000,0,0,0,0,168000000000000,142596829137000,0,0
131,4531,1000,45556150563000,0,0,0,0,131931768486000,177487919049000,0,0
132,3557,1000,-13085065707000,0,0,0,0,154151233551000,141066167844000,0,0
133,4704,1000,54600606501000,0,0,0,0,118635575709000,173236182210000,0,0
134,3729,1000,10001923827000,0,0,0,0,126854957481000,136856881308000,0,0
135,4819,1000,46109067816000,0,0,0,0,117433415736000,163542483552000,0,0
136,3844,1000,-26915887614000,0,0,0,0,154869179010000,127953291396000,0,0
137,4932,1000,45323621721000,0,0,0,0,116515728126000,161839349847000,0,0
138,3967,1000,-11172715701000,0,0,0,0,137564666694000,126391950993000,0,0
139,4320,1000,22521809940000,0,0,0,0,109803212820000,132325022760000,0,0
140,3363,1000,85669836000,0,0,0,0,118689249168000,118774919004000,0,0
141,3205,1000,4636833096000,0,0,0,0,106957980129000,111594813225000,0,0
142,4371,1000,46622158304960,0,0,0,0,112360467030000,158982625334960,0,0
143,3395,1000,-30267596877000,0,0,0,0,150639882372000,120372285495000,0,0
144,4385,1000,46478914188000,0,0,0,0,113953015512000,160431929700000,0,0
145,3409,1000,560264649000,0,0,0,0,118191909087000,118752173736000,0,0
146,3135,1000,1933933470000,0,0,0,0,105638837367000,107572770837000,0,0
147,4136,1000,36614288928000,0,0,0,0,99999999981000,136614288909000,0,0
148,3178,1000,1970937486000,0,0,0,0,103029062514000,105000000000000,0,0
149,3880,1000,34986343098000,0,0,0,0,92045306367000,127031649465000,0,0
150,4971,1000,37327539774000,0,0,0,0,97135016685000,134462556459000,0,0
151,4004,1000,13729227855000,0,0,0,0,97414112145000,111143340000000,0,0
152,3022,1000,-30785236082608,0,0,0,0,119349557441976,88564321359368,0,0
153,4028,1000,31407451761000,0,0,0,0,92056436367000,123463888128000,0,0
154,3058,1000,1628393613000,0,0,0,0,91076225163000,92704618776000,0,0
155,4176,1000,43271789610000,0,0,0,0,88720646763000,131992436373000,0,0
156,3209,1000,-19497314571000,0,0,0,0,119770500696000,100273186125000,0,0
157,4298,1000,42411923316000,0,0,0,0,97704516504000,140116439820000,0,0
158,3330,1000,6406095465000,0,0,0,0,105149446353000,111555541818000,0,0
159,3641,1000,22981091868000,0,0,0,0,103694946957000,126676038825000,0,0
160,4600,1000,45627326262000,0,0,0,0,82310676651000,127938002913000,0,0
161,3641,1000,13721456637000,0,0,0,0,87821734224000,101543190861000,0,0
162,4760,1000,39096594772660,0,0,0,0,86302583829000,125399178601660,0,0
163,3791,1000,9614506755000,0,0,0,0,85994155926000,95608662681000,0,0
164,3780,1000,7572992742000,0,0,0,0,87398836329000,94971829071000,0,0
165,4913,1000,45508189637736,0,0,0,0,96119247579264,141627437217000,0,0
166,3939,1000,-9765249396000,0,0,0,0,116969523594000,107204274198000,0,0
167,4936,1000,39929117760000,0,0,0,0,93629727387000,133558845147000,0,0
168,3962,1000,1800681015000,0,0,0,0,102541968921000,104342649936000,0,0
169,5053,1000,45141476310000,0,0,0,0,81351764508000,126493240818000,0,0
170,4086,1000,-28120515591000,0,0,0,0,125789522439000,97669006848000,0,0
171,3110,1000,-20033819526000,0,0,0,0,105986522439000,85952702913000,0,0
172,3531,1000,28417208589000,0,0,0,0,85904771232000,114321979821000,0,0
173,4631,1000,53733656739000,0,0,0,0,78804718629000,132538375368000,0,0
174,3663,1000,5274944010000,0,0,0,0,94529774619000,99804718629000,0,0
175,4678,1000,41911346358000,0,0,0,0,86093297052000,128004643410000,0,0
176,3712,1000,-2266612824000,0,0,0,0,99323298249000,97056685425000,0,0
177,4863,1000,48520466862000,0,0,0,0,87992320521000,136512787383000,0,0
178,3895,1000,1147632465000,0,0,0,0,95136191892000,96283824357000,0,0
179,3698,1000,8740435452000,0,0,0,0,85051866795000,93792302247000,0,0
180,3692,1000,7647755829000,0,0,0,0,85051866795000,92699622624000,0,0
181,3487,1000,2907278787000,0,0,0,0,87812825688000,90720104475000,0,0
182,3293,1000,3161262132000,0,0,0,0,84557239389000,87718501521000,0,0
183,3117,1000,4544735370000,0,0,0,0,79455264630000,84000000000000,0,0
184,3043,1000,4384349004000,0,0,0,0,76239576840000,80623925844000,0,0
185,3640,1000,22912640037000,0,0,0,0,83347935846000,106260575883000,0,0
186,3579,1000,11361970137000,0,0,0,0,84000000000000,95361970137000,0,0
187,4438,1000,32214915453000,0,0,0,0,82346494440000,114561409893000,0,0
188,3439,1000,88495243347000,0,0,0,0,nil,88495243347000,0,0
189,4510,1000,35458359447000,0,0,0,0,78600849117000,114059208564000,0,0
190,3542,1000,-7726454904000,0,0,0,0,95564693679000,87838238775000,0,0
191,4651,1000,48002115168000,0,0,0,0,81399373818000,129401488986000,0,0
192,3682,1000,-24855205284000,0,0,0,0,114453006633000,89597801349000,0,0
193,4780,1000,46152291570000,0,0,0,0,81210573612000,127362865182000,0,0
194,3817,1000,3305242521000,0,0,0,0,85863195201000,89168437722000,0,0
195,4901,1000,42373739940000,0,0,0,0,76345738497000,118719478437000,0,0
196,3936,1000,5080062498000,0,0,0,0,81527092584000,86607155082000,0,0
197,4966,1000,39762732534000,0,0,0,0,76254276840000,116017009374000,0,0
198,4001,1000,3952677897000,0,0,0,0,81506264112000,85458942009000,0,0
199,3033,1000,-16729999377000,0,0,0,0,93379999377000,76650000000000,0,0
200,4130,1000,43244521299000,0,0,0,0,75079068540000,118323589839000,0,0
201,3155,1000,-7332520041000,0,0,0,0,89587560993000,82255040952000,0,0
202,4195,1000,44568771282000,0,0,0,0,75251351973000,119820123255000,0,0
203,3221,1000,2925088908000,0,0,0,0,77813823255000,80738912163000,0,0
204,4203,1000,47841782100000,0,0,0,0,73670149812000,121511931912000,0,0
205,3239,1000,-24887793735000,0,0,0,0,105288534687000,80400740952000,0,0
206,4257,1000,29966654865000,0,0,0,0,80737485192000,110704140057000,0,0
207,3296,1000,-10870523370000,0,0,0,0,94015116846000,83144593476000,0,0
208,3542,1000,16836268281000,0,0,0,0,73505101593000,90341369874000,0,0
209,4551,1000,32522110131000,0,0,0,0,77883918294000,110406028425000,0,0
210,3586,1000,678283599000,0,0,0,0,84938219520000,85616503119000,0,0
211,4644,1000,46685633505000,0,0,0,0,76710545688000,123396179193000,0,0
212,3683,1000,134993397000,0,0,0,0,83865006603000,84000000000000,0,0
213,4768,1000,32100278763000,0,0,0,0,73998166809000,106098445572000,0,0
214,3794,1000,-8510079228000,0,0,0,0,91300978188000,82790898960000,0,0
215,4745,1000,34908223413000,0,0,0,0,88365458223000,123273681636000,0,0
216,3770,1000,-16991593752000,0,0,0,0,99591713214000,82600119462000,0,0
217,4847,1000,47730037635000,0,0,0,0,91187306301000,138917343936000,0,0
218,3876,1000,-7402207134000,0,0,0,0,111129164160000,103726957026000,0,0
219,4453,1000,25866280167000,0,0,0,0,86435674416000,112301954583000,0,0
220,3473,1000,-20288881693368,0,0,0,0,100150913310000,79862031616632,0,0
221,4442,1000,43972560576000,0,0,0,0,86091275928000,130063836504000,0,0
222,3476,1000,-23533828458000,0,0,0,0,108593024547000,85059196089000,0,0
223,4534,1000,33985098693000,0,0,0,0,80969449449000,114954548142000,0,0
224,3568,1000,3596167743000,0,0,0,0,83141596314000,86737764057000,0,0
225,4013,1000,21147762027000,0,0,0,0,80197070058000,101344832085000,0,0
226,3039,1000,-57049399386000,0,0,0,0,131305267800000,74255868414000,0,0
227,4126,1000,37952129838000,0,0,0,0,86167237149000,124119366987000,0,0
228,3166,1000,2770368111000,0,0,0,0,88588932684000,91359300795000,0,0
229,4270,1000,39334455090000,0,0,0,0,74229524061000,113563979151000,0,0
230,3301,1000,587949285000,0,0,0,0,80711762229000,81299711514000,0,0
231,4246,1000,37562933247000,0,0,0,0,69772043586000,107334976833000,0,0
232,3284,1000,-8373186633000,0,0,0,0,85159545996000,76786359363000,0,0
233,4343,1000,42021958650000,0,0,0,0,81200015673000,123221974323000,0,0
234,3365,1000,-43815623481000,0,0,0,0,127815623481000,84000000000000,0,0
235,4451,1000,36937196583000,0,0,0,0,71024218335000,107961414918000,0,0
236,3484,1000,-14314451130000,0,0,0,0,95680656414000,81366205284000,0,0
237,4592,1000,46943082942000,0,0,0,0,75156538527000,122099621469000,0,0
238,3624,1000,-14736258201000,0,0,0,0,96246756585000,81510498384000,0,0
239,4745,1000,53318373087000,0,0,0,0,70875720174000,124194093261000,0,0
240,3780,1000,-15000719664000,0,0,0,0,103025164767000,88024445103000,0,0
241,4034,1000,14706786528000,0,0,0,0,93147552204000,107854338732000,0,0
242,3048,1000,-27541451910000,0,0,0,0,100802754150000,73261302240000,0,0
243,4115,1000,41947023783000,0,0,0,0,84512214948000,126459238731000,0,0
244,3147,1000,-21472426248000,0,0,0,0,108258972381000,86786546133000,0,0
245,4178,1000,43290161880000,0,0,0,0,73311104496000,116601266376000,0,0
246,3202,1000,7885591707000,0,0,0,0,73754001132000,81639592839000,0,0
247,4361,1000,43015095291000,0,0,0,0,68827763466000,111842858757000,0,0
248,3386,1000,-15719024685000,0,0,0,0,93980205102000,78261180417000,0,0
249,4509,1000,41569506678000,0,0,0,0,67798763466000,109368270144000,0,0
250,3531,1000,2803511529000,0,0,0,0,74623234896000,77426746425000,0,0
251,4650,1000,44589690285000,0,0,0,0,61121775162000,105711465447000,0,0
252,3674,1000,3314302425000,0,0,0,0,69749676423000,73063978848000,0,0
253,4782,1000,39217731352032,0,0,0,0,62410358010000,101628089362032,0,0
254,3807,1000,-32567671416000,0,0,0,0,105000000000000,72432328584000,0,0
255,4951,1000,51772208355000,0,0,0,0,67651667853000,119423876208000,0,0
256,3984,1000,13127375268000,0,0,0,0,66611426847000,79738802115000,0,0
257,3005,1000,-14825945022000,0,0,0,0,85314736080000,70488791058000,0,0
258,4077,1000,45609017853000,0,0,0,0,63236209953000,108845227806000,0,0
259,3127,1000,2495198727000,0,0,0,0,67719127098000,70214325825000,0,0
260,4109,1000,37956251340000,0,0,0,0,61068149856000,99024401196000,0,0
261,3113,1000,5058489534000,0,0,0,0,64101901479000,69160391013000,0,0
262,3017,1000,8248697100000,0,0,0,0,60481506687000,68730203787000,0,0
263,3073,1000,8681748936000,0,0,0,0,60000275664000,68682024600000,0,0
264,3266,1000,10629122700000,0,0,0,0,57849423366000,68478546066000,0,0
265,3208,1000,2016490665000,0,0,0,0,66210109182000,68226599847000,0,0
266,3185,1000,6013497252000,0,0,0,0,61744996971000,67758494223000,0,0
267,3889,1000,24520708905000,0,0,0,0,59479291095000,84000000000000,0,0
268,4862,1000,27182639715000,0,0,0,0,56817360285000,84000000000000,0,0
269,3888,1000,4587880752000,0,0,0,0,62547433221000,67135313973000,0,0
270,4437,1000,16258702677000,0,0,0,0,56706581442000,72965284119000,0,0
271,3484,1000,1026879987000,0,0,0,0,64066153956000,65093033943000,0,0
272,4614,1000,39497138688000,0,0,0,0,55855074009000,95352212697000,0,0
273,3653,1000,1043971446000,0,0,0,0,62796028554000,63840000000000,0,0
274,4749,1000,38372566210872,0,0,0,0,54498831114000,92871397324872,0,0
275,3772,1000,-104816739762000,0,0,0,0,168656739762000,63840000000000,0,0
276,4835,1000,43778240016000,0,0,0,0,54437105121000,98215345137000,0,0
277,3868,1000,-3714135936000,0,0,0,0,67444997865000,63730861929000,0,0
278,4309,1000,14881900866000,0,0,0,0,54449468514000,69331369380000,0,0
279,3347,1000,1846657491000,0,0,0,0,60790066680000,62636724171000,0,0
280,3339,1000,3046763643000,0,0,0,0,58999218369000,62045982012000,0,0
281,4426,1000,11035600212000,0,0,0,0,56603299683000,67638899895000,0,0
282,3450,1000,-1105146777000,0,0,0,0,62613969873000,61508823096000,0,0
283,4536,1000,43450186164000,0,0,0,0,55651174047000,99101360211000,0,0
284,3587,1000,2883478185000,0,0,0,0,58183105701000,61066583886000,0,0
285,4694,1000,49172112423000,0,0,0,0,53610006156000,102782118579000,0,0
286,3715,1000,-25076718009000,0,0,0,0,85977836469000,60901118460000,0,0
287,4654,1000,37712242176000,0,0,0,0,56349783588000,94062025764000,0,0
288,3679,1000,-11821590291000,0,0,0,0,72606019227000,60784428936000,0,0
289,4755,1000,46638741219000,0,0,0,0,53134033974000,99772775193000,0,0
290,3782,1000,-8040985827000,0,0,0,0,68812977366000,60771991539000,0,0
291,4911,1000,46286651775000,0,0,0,0,53551404165000,99838055940000,0,0
292,3951,1000,3176636001000,0,0,0,0,57387277689000,60563913690000,0,0
293,4887,1000,45589864194000,0,0,0,0,50699322849000,96289187043000,0,0
294,3907,1000,-47024099094000,0,0,0,0,107432591616000,60408492522000,0,0
295,4975,1000,48288301866000,0,0,0,0,52912788684000,101201090550000,0,0
296,4011,1000,-19480515369000,0,0,0,0,79800000000000,60319484631000,0,0
297,3079,1000,-3876434982000,0,0,0,0,63000000000000,59123565018000,0,0
298,4113,1000,45887109387000,0,0,0,0,54882334689000,100769444076000,0,0
299,3143,1000,-25644016125000,0,0,0,0,85400023002000,59756006877000,0,0
300,4110,1000,42293863626000,0,0,0,0,54441226413000,96735090039000,0,0
301,3143,1000,-88188849000,0,0,0,0,59126356800000,59038167951000,0,0
302,4242,1000,43520319297000,0,0,0,0,57834700938000,101355020235000,0,0
303,3270,1000,-1938428037000,0,0,0,0,65940000000000,64001571963000,0,0
304,4379,1000,47683407429000,0,0,0,0,59322557028000,107005964457000,0,0
305,3413,1000,388656723000,0,0,0,0,65116143288000,65504800011000,0,0
306,4334,1000,46675405308000,0,0,0,0,55986507738000,102661913046000,0,0
307,3353,1000,1179085929000,0,0,0,0,60350914071000,61530000000000,0,0
308,4282,1000,47686496067000,0,0,0,0,54051022704000,101737518771000,0,0
309,3301,1000,-45524546865000,0,0,0,0,104825460936000,59300914071000,0,0
310,4401,1000,60068461614000,0,0,0,0,58912714623000,118981176237000,0,0
311,3418,1000,9559327848000,0,0,0,0,53761575441000,63320903289000,0,0
312,3960,1000,27476795829000,0,0,0,0,57325211685000,84802007514000,0,0
313,5036,1000,51249214653000,0,0,0,0,52587851904000,103837066557000,0,0
314,4063,1000,-32757643632000,0,0,0,0,99347870055000,66590226423000,0,0
315,3087,1000,-13291651296000,0,0,0,0,72014270055000,58722618759000,0,0
316,4113,1000,46579265880000,0,0,0,0,56060126892000,102639392772000,0,0
317,3125,1000,-3136201551000,0,0,0,0,61851334398000,58715132847000,0,0
318,4167,1000,52105448577000,0,0,0,0,52894551423000,105000000000000,0,0
319,3201,1000,1423553502000,0,0,0,0,57288042924000,58711596426000,0,0
320,4268,1000,65476418385000,0,0,0,0,65773581615000,131250000000000,0,0
321,3288,1000,5916009141000,0,0,0,0,59160091515000,65076100656000,0,0
322,4330,1000,34440000000000,0,0,0,0,63000000000000,97440000000000,0,0
323,3361,1000,675566829000,0,0,0,0,65894433171000,66570000000000,0,0
324,4073,1000,25183015011000,0,0,0,0,54369582540000,79552597551000,0,0
325,3103,1000,-3865043721000,0,0,0,0,62340225822000,58475182101000,0,0
326,4097,1000,34751088540000,0,0,0,0,62604911460000,97356000000000,0,0
327,3120,1000,-11871257034000,0,0,0,0,74871257034000,63000000000000,0,0
328,4170,1000,37244885055000,0,0,0,0,53286114945000,90531000000000,0,0
329,3189,1000,-30947685047232,0,0,0,0,89408299406232,58460614359000,0,0
330,4320,1000,48071990484000,0,0,0,0,57229555026000,105301545510000,0,0
331,3349,1000,-29622355287000,0,0,0,0,98236812114000,68614456827000,0,0
332,4304,1000,36347930136000,0,0,0,0,57585069864000,93933000000000,0,0
333,3337,1000,3453474192000,0,0,0,0,60411627213000,63865101405000,0,0
334,3366,1000,7461306195000,0,0,0,0,57229555026000,64690861221000,0,0
335,4416,1000,37565789310000,0,0,0,0,66279671262000,103845460572000,0,0
336,3444,1000,-2343706848000,0,0,0,0,73362096612000,71018389764000,0,0
337,4568,1000,47934074496000,0,0,0,0,58347749061000,106281823557000,0,0
338,3603,1000,3148808670000,0,0,0,0,63409937115000,66558745785000,0,0
339,3702,1000,7248072993000,0,0,0,0,57296905113000,64544978106000,0,0
340,5672,1000,66112843524000,0,0,0,0,65137156476000,131250000000000,0,0
341,4672,1000,25090257507000,0,0,0,0,53102517468000,78192774975000,0,0
342,3674,1000,-2913929592000,0,0,0,0,63954111606000,61040182014000,0,0
343,3575,1000,4951028649000,0,0,0,0,54626966415000,59577995064000,0,0
344,3909,1000,6350960238000,0,0,0,0,54618243225000,60969203463000,0,0
345,3418,1000,2981132427000,0,0,0,0,55323908745000,58305041172000,0,0
346,3555,1000,5581303639632,0,0,0,0,52633428750000,58214732389632,0,0
347,4445,1000,21082774692000,0,0,0,0,50831382126000,71914156818000,0,0
348,3470,1000,2445659727000,0,0,0,0,55289921715000,57735581442000,0,0
349,4673,1000,43446417273000,0,0,0,0,52509290946000,95955708219000,0,0
350,3693,1000,-9692352075000,0,0,0,0,67889746029000,58197393954000,0,0
351,4927,1000,45304784511000,0,0,0,0,57275025633000,102579810144000,0,0
352,3961,1000,-2501084985000,0,0,0,0,64754261817000,62253176832000,0,0
353,5166,1000,41692415667000,0,0,0,0,57012668265000,98705083932000,0,0
354,4210,1000,8880047967000,0,0,0,0,55553869623000,64433917590000,0,0
355,3254,1000,2144444988000,0,0,0,0,55071316125000,57215761113000,0,0
356,3901,1000,16089014445000,0,0,0,0,58353230334000,74442244779000,0,0
357,5015,1000,40857984510000,0,0,0,0,58744849569000,99602834079000,0,0
358,4038,1000,-17087347263000,0,0,0,0,84000000000000,66912652737000,0,0
359,3095,1000,-7852393206000,0,0,0,0,64819772262000,56967379056000,0,0
360,4275,1000,42941432058000,0,0,0,0,56070000000000,99011432058000,0,0
361,3310,1000,-4549612788000,0,0,0,0,67200000000000,62650387212000,0,0
362,4518,1000,42735494445000,0,0,0,0,54990036801000,97725531246000,0,0
