Block Height,TxPool Size,# of all Txs,Diff,Balance,DeltaBalance,Tax,Subsidy,f_itx_min,f_ctx_min,P_itx_min,P_ctx_min
108,11313,1000,0,0,0,0,0,0,0,0,0
109,10313,1000,0,0,0,0,0,0,0,0,0
110,10870,1000,0,0,0,0,0,0,0,0,0
111,10651,1000,0,0,0,0,0,0,0,0,0
112,11256,1000,0,0,0,0,0,0,0,0,0
113,10256,1000,0,0,0,0,0,0,0,0,0
114,10850,1000,0,0,0,0,0,0,0,0,0
115,10447,1000,0,0,0,0,0,0,0,0,0
116,11081,1000,0,0,0,0,0,0,0,0,0
117,10083,1000,0,0,0,0,0,0,0,0,0
118,10731,1000,0,0,0,0,0,0,0,0,0
119,11358,1000,0,0,0,0,0,0,0,0,0
120,10358,1000,0,0,0,0,0,0,0,0,0
121,11014,1000,0,0,0,0,0,0,0,0,0
122,10014,1000,0,0,0,0,0,0,0,0,0
123,10701,1000,0,0,0,0,0,0,0,0,0
124,11368,1000,0,0,0,0,0,0,0,0,0
125,10368,1000,0,0,0,0,0,0,0,0,0
126,11032,1000,0,0,0,0,0,0,0,0,0
127,10032,1000,0,0,0,0,0,0,0,0,0
128,10711,1000,0,0,0,0,0,0,0,0,0
129,11367,1000,0,0,0,0,0,0,0,0,0
130,10367,1000,0,0,0,0,0,0,0,0,0
131,10903,1000,0,0,0,0,0,0,0,0,0
132,11578,1000,0,0,0,0,0,0,0,0,0
133,10578,1000,0,0,0,0,0,0,0,0,0
134,11128,1000,0,0,0,0,0,0,0,0,0
135,10128,1000,0,0,0,0,0,0,0,0,0
136,10775,1000,0,0,0,0,0,0,0,0,0
137,11356,1000,0,0,0,0,0,0,0,0,0
138,10357,1000,0,0,0,0,0,0,0,0,0
139,11053,1000,0,0,0,0,0,0,0,0,0
140,10053,1000,0,0,0,0,0,0,0,0,0
141,10711,1000,0,0,0,0,0,0,0,0,0
142,11374,1000,0,0,0,0,0,0,0,0,0
143,10374,1000,0,0,0,0,0,0,0,0,0
144,11083,1000,0,0,0,0,0,0,0,0,0
145,10083,1000,0,0,0,0,0,0,0,0,0
146,10829,1000,0,0,0,0,0,0,0,0,0
147,11533,1000,0,0,0,0,0,0,0,0,0
148,10534,1000,0,0,0,0,0,0,0,0,0
149,11174,1000,0,0,0,0,0,0,0,0,0
150,10174,1000,0,0,0,0,0,0,0,0,0
151,10914,1000,0,0,0,0,0,0,0,0,0
152,11657,1000,0,0,0,0,0,0,0,0,0
153,10658,1000,0,0,0,0,0,0,0,0,0
154,11405,1000,0,0,0,0,0,0,0,0,0
155,10405,1000,0,0,0,0,0,0,0,0,0
156,11155,1000,0,0,0,0,0,0,0,0,0
157,10155,1000,0,0,0,0,0,0,0,0,0
158,10908,1000,0,0,0,0,0,0,0,0,0
159,11494,1000,0,0,0,0,0,0,0,0,0
160,10494,1000,0,0,0,0,0,0,0,0,0
161,11066,1000,0,0,0,0,0,0,0,0,0
162,10066,1000,0,0,0,0,0,0,0,0,0
163,10665,1000,0,0,0,0,0,0,0,0,0
164,11370,1000,0,0,0,0,0,0,0,0,0
165,10372,1000,0,0,0,0,0,0,0,0,0
166,11106,1000,0,0,0,0,0,0,0,0,0
167,10108,1000,0,0,0,0,0,0,0,0,0
168,10851,1000,0,0,0,0,0,0,0,0,0
169,11599,1000,0,0,0,0,0,0,0,0,0
170,10599,1000,0,0,0,0,0,0,0,0,0
171,11341,1000,0,0,0,0,0,0,0,0,0
172,10341,1000,0,0,0,0,0,0,0,0,0
173,11981,1000,0,0,0,0,0,0,0,0,0
174,10981,1000,0,0,0,0,0,0,0,0,0
175,11731,1000,0,0,0,0,0,0,0,0,0
176,10732,1000,0,0,0,0,0,0,0,0,0
177,11474,1000,0,0,0,0,0,0,0,0,0
178,10475,1000,0,0,0,0,0,0,0,0,0
179,11142,1000,0,0,0,0,0,0,0,0,0
180,10142,1000,0,0,0,0,0,0,0,0,0
181,10869,1000,0,0,0,0,0,0,0,0,0
182,11585,1000,0,0,0,0,0,0,0,0,0
183,10586,1000,0,0,0,0,0,0,0,0,0
184,11266,1000,0,0,0,0,0,0,0,0,0
185,10267,1000,0,0,0,0,0,0,0,0,0
186,10880,1000,0,0,0,0,0,0,0,0,0
187,11534,1000,0,0,0,0,0,0,0,0,0
188,10535,1000,0,0,0,0,0,0,0,0,0
189,11255,1000,0,0,0,0,0,0,0,0,0
190,10255,1000,0,0,0,0,0,0,0,0,0
191,10974,1000,0,0,0,0,0,0,0,0,0
192,11683,1000,0,0,0,0,0,0,0,0,0
193,10684,1000,0,0,0,0,0,0,0,0,0
194,11386,1000,0,0,0,0,0,0,0,0,0
195,10386,1000,0,0,0,0,0,0,0,0,0
196,11080,1000,0,0,0,0,0,0,0,0,0
197,10081,1000,0,0,0,0,0,0,0,0,0
198,10664,1000,0,0,0,0,0,0,0,0,0
199,11220,1000,0,0,0,0,0,0,0,0,0
200,10220,1000,0,0,0,0,0,0,0,0,0
201,10778,1000,0,0,0,0,0,0,0,0,0
202,11361,1000,0,0,0,0,0,0,0,0,0
203,10361,1000,0,0,0,0,0,0,0,0,0
204,10939,1000,0,0,0,0,0,0,0,0,0
205,11483,1000,0,0,0,0,0,0,0,0,0
206,10483,1000,0,0,0,0,0,0,0,0,0
207,11029,1000,0,0,0,0,0,0,0,0,0
208,10029,1000,0,0,0,0,0,0,0,0,0
209,10277,1000,0,0,0,0,0,0,0,0,0
210,10860,1000,0,0,0,0,0,0,0,0,0
211,11441,1000,0,0,0,0,0,0,0,0,0
212,10441,1000,0,0,0,0,0,0,0,0,0
213,11043,1000,0,0,0,0,0,0,0,0,0
214,10043,1000,0,0,0,0,0,0,0,0,0
215,10643,1000,0,0,0,0,0,0,0,0,0
216,11212,1000,0,0,0,0,0,0,0,0,0
217,10212,1000,0,0,0,0,0,0,0,0,0
218,10837,1000,0,0,0,0,0,0,0,0,0
219,11426,1000,0,0,0,0,0,0,0,0,0
220,10426,1000,0,0,0,0,0,0,0,0,0
221,11093,1000,0,0,0,0,0,0,0,0,0
222,10093,1000,0,0,0,0,0,0,0,0,0
223,10611,1000,0,0,0,0,0,0,0,0,0
224,11169,1000,0,0,0,0,0,0,0,0,0
225,10169,1000,0,0,0,0,0,0,0,0,0
226,10768,1000,0,0,0,0,0,0,0,0,0
227,11371,1000,0,0,0,0,0,0,0,0,0
228,10371,1000,0,0,0,0,0,0,0,0,0
229,11019,1000,0,0,0,0,0,0,0,0,0
230,10019,1000,0,0,0,0,0,0,0,0,0
231,10582,1000,0,0,0,0,0,0,0,0,0
232,11212,1000,0,0,0,0,0,0,0,0,0
233,10212,1000,0,0,0,0,0,0,0,0,0
234,10870,1000,0,0,0,0,0,0,0,0,0
235,11501,1000,0,0,0,0,0,0,0,0,0
236,10502,1000,0,0,0,0,0,0,0,0,0
237,11128,1000,0,0,0,0,0,0,0,0,0
238,10129,1000,0,0,0,0,0,0,0,0,0
239,10773,1000,0,0,0,0,0,0,0,0,0
240,10750,1000,0,0,0,0,0,0,0,0,0
241,11383,1000,0,0,0,0,0,0,0,0,0
242,10383,1000,0,0,0,0,0,0,0,0,0
243,11056,1000,0,0,0,0,0,0,0,0,0
244,10056,1000,0,0,0,0,0,0,0,0,0
245,10739,1000,0,0,0,0,0,0,0,0,0
246,11399,1000,0,0,0,0,0,0,0,0,0
247,10399,1000,0,0,0,0,0,0,0,0,0
248,11042,1000,0,0,0,0,0,0,0,0,0
249,10042,1000,0,0,0,0,0,0,0,0,0
250,10718,1000,0,0,0,0,0,0,0,0,0
251,11393,1000,0,0,0,0,0,0,0,0,0
252,10393,1000,0,0,0,0,0,0,0,0,0
253,11046,1000,0,0,0,0,0,0,0,0,0
254,10046,1000,0,0,0,0,0,0,0,0,0
255,10404,1000,0,0,0,0,0,0,0,0,0
256,11086,1000,0,0,0,0,0,0,0,0,0
257,10087,1000,0,0,0,0,0,0,0,0,0
258,10747,1000,0,0,0,0,0,0,0,0,0
259,11415,1000,0,0,0,0,0,0,0,0,0
260,10416,1000,0,0,0,0,0,0,0,0,0
261,11138,1000,0,0,0,0,0,0,0,0,0
262,10139,1000,0,0,0,0,0,0,0,0,0
263,10762,1000,0,0,0,0,0,0,0,0,0
264,11472,1000,0,0,0,0,0,0,0,0,0
265,10472,1000,0,0,0,0,0,0,0,0,0
266,11127,1000,0,0,0,0,0,0,0,0,0
267,10128,1000,0,0,0,0,0,0,0,0,0
268,10863,1000,0,0,0,0,0,0,0,0,0
269,11595,1000,0,0,0,0,0,0,0,0,0
270,10595,1000,0,0,0,0,0,0,0,0,0
271,11321,1000,0,0,0,0,0,0,0,0,0
272,10321,1000,0,0,0,0,0,0,0,0,0
273,11044,1000,0,0,0,0,0,0,0,0,0
274,10044,1000,0,0,0,0,0,0,0,0,0
275,10756,1000,0,0,0,0,0,0,0,0,0
276,11486,1000,0,0,0,0,0,0,0,0,0
277,10486,1000,0,0,0,0,0,0,0,0,0
278,10722,1000,0,0,0,0,0,0,0,0,0
279,11471,1000,0,0,0,0,0,0,0,0,0
280,10471,1000,0,0,0,0,0,0,0,0,0
281,11718,1000,0,0,0,0,0,0,0,0,0
282,10718,1000,0,0,0,0,0,0,0,0,0
283,11368,1000,0,0,0,0,0,0,0,0,0
284,10368,1000,0,0,0,0,0,0,0,0,0
285,11057,1000,0,0,0,0,0,0,0,0,0
286,10058,1000,0,0,0,0,0,0,0,0,0
287,10672,1000,0,0,0,0,0,0,0,0,0
288,11345,1000,0,0,0,0,0,0,0,0,0
289,10346,1000,0,0,0,0,0,0,0,0,0
290,10931,1000,0,0,0,0,0,0,0,0,0
291,11624,1000,0,0,0,0,0,0,0,0,0
292,10624,1000,0,0,0,0,0,0,0,0,0
293,11298,1000,0,0,0,0,0,0,0,0,0
294,10298,1000,0,0,0,0,0,0,0,0,0
295,10899,1000,0,0,0,0,0,0,0,0,0
296,11580,1000,0,0,0,0,0,0,0,0,0
297,10580,1000,0,0,0,0,0,0,0,0,0
298,11274,1000,0,0,0,0,0,0,0,0,0
299,10274,1000,0,0,0,0,0,0,0,0,0
300,10937,1000,0,0,0,0,0,0,0,0,0
301,11616,1000,0,0,0,0,0,0,0,0,0
302,10617,1000,0,0,0,0,0,0,0,0,0
303,11335,1000,0,0,0,0,0,0,0,0,0
304,10335,1000,0,0,0,0,0,0,0,0,0
305,10932,1000,0,0,0,0,0,0,0,0,0
306,11228,1000,0,0,0,0,0,0,0,0,0
307,10228,1000,0,0,0,0,0,0,0,0,0
308,10818,1000,0,0,0,0,0,0,0,0,0
309,11396,1000,0,0,0,0,0,0,0,0,0
310,10396,1000,0,0,0,0,0,0,0,0,0
311,10990,1000,0,0,0,0,0,0,0,0,0
312,11559,1000,0,0,0,0,0,0,0,0,0
313,10559,1000,0,0,0,0,0,0,0,0,0
314,11140,1000,0,0,0,0,0,0,0,0,0
315,10140,1000,0,0,0,0,0,0,0,0,0
316,10745,1000,0,0,0,0,0,0,0,0,0
317,11191,1000,0,0,0,0,0,0,0,0,0
318,10191,1000,0,0,0,0,0,0,0,0,0
319,10713,1000,0,0,0,0,0,0,0,0,0
320,11301,1000,0,0,0,0,0,0,0,0,0
321,10302,1000,0,0,0,0,0,0,0,0,0
322,10239,1000,0,0,0,0,0,0,0,0,0
323,10801,1000,0,0,0,0,0,0,0,0,0
324,10888,1000,0,0,0,0,0,0,0,0,0
325,11467,1000,0,0,0,0,0,0,0,0,0
326,10467,1000,0,0,0,0,0,0,0,0,0
327,11036,1000,0,0,0,0,0,0,0,0,0
328,10036,1000,0,0,0,0,0,0,0,0,0
329,10649,1000,0,0,0,0,0,0,0,0,0
330,11250,1000,0,0,0,0,0,0,0,0,0
331,10250,1000,0,0,0,0,0,0,0,0,0
332,10753,1000,0,0,0,0,0,0,0,0,0
333,10414,1000,0,0,0,0,0,0,0,0,0
334,11036,1000,0,0,0,0,0,0,0,0,0
335,10036,1000,0,0,0,0,0,0,0,0,0
336,10621,1000,0,0,0,0,0,0,0,0,0
337,11236,1000,0,0,0,0,0,0,0,0,0
338,10237,1000,0,0,0,0,0,0,0,0,0
339,10841,1000,0,0,0,0,0,0,0,0,0
340,11470,1000,0,0,0,0,0,0,0,0,0
341,10470,1000,0,0,0,0,0,0,0,0,0
342,11088,1000,0,0,0,0,0,0,0,0,0
343,10088,1000,0,0,0,0,0,0,0,0,0
344,10702,1000,0,0,0,0,0,0,0,0,0
345,11388,1000,0,0,0,0,0,0,0,0,0
346,10389,1000,0,0,0,0,0,0,0,0,0
347,10999,1000,0,0,0,0,0,0,0,0,0
348,10002,1000,0,0,0,0,0,0,0,0,0
349,10358,1000,0,0,0,0,0,0,0,0,0
350,10916,1000,0,0,0,0,0,0,0,0,0
351,11511,1000,0,0,0,0,0,0,0,0,0
352,10511,1000,0,0,0,0,0,0,0,0,0
353,11144,1000,0,0,0,0,0,0,0,0,0
354,10145,1000,0,0,0,0,0,0,0,0,0
355,10768,1000,0,0,0,0,0,0,0,0,0
356,11416,1000,0,0,0,0,0,0,0,0,0
357,10417,1000,0,0,0,0,0,0,0,0,0
358,11057,1000,0,0,0,0,0,0,0,0,0
359,10057,1000,0,0,0,0,0,0,0,0,0
360,10564,1000,0,0,0,0,0,0,0,0,0
361,11270,1000,0,0,0,0,0,0,0,0,0
362,10270,1000,0,0,0,0,0,0,0,0,0
363,10979,1000,0,0,0,0,0,0,0,0,0
364,11676,1000,0,0,0,0,0,0,0,0,0
365,10677,1000,0,0,0,0,0,0,0,0,0
366,11357,1000,0,0,0,0,0,0,0,0,0
367,10357,1000,0,0,0,0,0,0,0,0,0
368,11012,1000,0,0,0,0,0,0,0,0,0
369,10012,1000,0,0,0,0,0,0,0,0,0
370,10690,1000,0,0,0,0,0,0,0,0,0
371,11387,1000,0,0,0,0,0,0,0,0,0
372,10388,1000,0,0,0,0,0,0,0,0,0
373,11128,1000,0,0,0,0,0,0,0,0,0
374,10128,1000,0,0,0,0,0,0,0,0,0
375,10851,1000,0,0,0,0,0,0,0,0,0
376,11476,1000,0,0,0,0,0,0,0,0,0
377,10477,1000,0,0,0,0,0,0,0,0,0
378,11204,1000,0,0,0,0,0,0,0,0,0
379,10204,1000,0,0,0,0,0,0,0,0,0
380,10932,1000,0,0,0,0,0,0,0,0,0
381,11642,1000,0,0,0,0,0,0,0,0,0
382,10642,1000,0,0,0,0,0,0,0,0,0
383,11251,1000,0,0,0,0,0,0,0,0,0
384,10251,1000,0,0,0,0,0,0,0,0,0
385,10849,1000,0,0,0,0,0,0,0,0,0
386,11476,1000,0,0,0,0,0,0,0,0,0
387,10476,1000,0,0,0,0,0,0,0,0,0
388,11077,1000,0,0,0,0,0,0,0,0,0
389,10077,1000,0,0,0,0,0,0,0,0,0
390,10662,1000,0,0,0,0,0,0,0,0,0
391,11266,1000,0,0,0,0,0,0,0,0,0
392,10266,1000,0,0,0,0,0,0,0,0,0
393,10913,1000,0,0,0,0,0,0,0,0,0
394,11575,1000,0,0,0,0,0,0,0,0,0
395,10575,1000,0,0,0,0,0,0,0,0,0
396,11266,1000,0,0,0,0,0,0,0,0,0
397,10266,1000,0,0,0,0,0,0,0,0,0
398,10958,1000,0,0,0,0,0,0,0,0,0
399,11659,1000,0,0,0,0,0,0,0,0,0
400,10659,1000,0,0,0,0,0,0,0,0,0
401,11356,1000,0,0,0,0,0,0,0,0,0
402,10356,1000,0,0,0,0,0,0,0,0,0
403,11042,1000,0,0,0,0,0,0,0,0,0
404,10042,1000,0,0,0,0,0,0,0,0,0
405,10737,1000,0,0,0,0,0,0,0,0,0
406,11439,1000,0,0,0,0,0,0,0,0,0
407,10439,1000,0,0,0,0,0,0,0,0,0
408,11044,1000,0,0,0,0,0,0,0,0,0
409,10045,1000,0,0,0,0,0,0,0,0,0
410,10733,1000,0,0,0,0,0,0,0,0,0
411,11317,1000,0,0,0,0,0,0,0,0,0
412,10317,1000,0,0,0,0,0,0,0,0,0
413,11028,1000,0,0,0,0,0,0,0,0,0
414,10028,1000,0,0,0,0,0,0,0,0,0
415,10730,1000,0,0,0,0,0,0,0,0,0
416,11433,1000,0,0,0,0,0,0,0,0,0
417,10433,1000,0,0,0,0,0,0,0,0,0
418,11175,1000,0,0,0,0,0,0,0,0,0
419,10175,1000,0,0,0,0,0,0,0,0,0
420,10912,1000,0,0,0,0,0,0,0,0,0
421,11651,1000,0,0,0,0,0,0,0,0,0
422,10651,1000,0,0,0,0,0,0,0,0,0
423,11379,1000,0,0,0,0,0,0,0,0,0
424,10379,1000,0,0,0,0,0,0,0,0,0
425,11105,1000,0,0,0,0,0,0,0,0,0
426,10105,1000,0,0,0,0,0,0,0,0,0
427,10726,1000,0,0,0,0,0,0,0,0,0
428,11332,1000,0,0,0,0,0,0,0,0,0
429,10332,1000,0,0,0,0,0,0,0,0,0
430,10961,1000,0,0,0,0,0,0,0,0,0
431,11606,1000,0,0,0,0,0,0,0,0,0
432,10606,1000,0,0,0,0,0,0,0,0,0
433,11094,1000,0,0,0,0,0,0,0,0,0
434,10094,1000,0,0,0,0,0,0,0,0,0
435,10682,1000,0,0,0,0,0,0,0,0,0
436,11324,1000,0,0,0,0,0,0,0,0,0
437,10325,1000,0,0,0,0,0,0,0,0,0
438,10983,1000,0,0,0,0,0,0,0,0,0
439,11565,1000,0,0,0,0,0,0,0,0,0
440,10565,1000,0,0,0,0,0,0,0,0,0
441,11178,1000,0,0,0,0,0,0,0,0,0
442,10179,1000,0,0,0,0,0,0,0,0,0
443,10762,1000,0,0,0,0,0,0,0,0,0
444,11366,1000,0,0,0,0,0,0,0,0,0
445,10367,1000,0,0,0,0,0,0,0,0,0
446,10968,1000,0,0,0,0,0,0,0,0,0
447,11529,1000,0,0,0,0,0,0,0,0,0
448,10529,1000,0,0,0,0,0,0,0,0,0
449,11052,1000,0,0,0,0,0,0,0,0,0
450,10052,1000,0,0,0,0,0,0,0,0,0
451,10740,1000,0,0,0,0,0,0,0,0,0
452,11415,1000,0,0,0,0,0,0,0,0,0
453,10415,1000,0,0,0,0,0,0,0,0,0
454,11140,1000,0,0,0,0,0,0,0,0,0
455,10140,1000,0,0,0,0,0,0,0,0,0
456,10878,1000,0,0,0,0,0,0,0,0,0
457,11190,1000,0,0,0,0,0,0,0,0,0
458,10191,1000,0,0,0,0,0,0,0,0,0
459,10917,1000,0,0,0,0,0,0,0,0,0
460,10977,1000,0,0,0,0,0,0,0,0,0
461,11546,1000,0,0,0,0,0,0,0,0,0
462,10546,1000,0,0,0,0,0,0,0,0,0
463,10639,1000,0,0,0,0,0,0,0,0,0
464,11238,1000,0,0,0,0,0,0,0,0,0
465,10238,1000,0,0,0,0,0,0,0,0,0
466,11334,1000,0,0,0,0,0,0,0,0,0
467,10335,1000,0,0,0,0,0,0,0,0,0
468,10909,1000,0,0,0,0,0,0,0,0,0
469,11482,1000,0,0,0,0,0,0,0,0,0
470,10483,1000,0,0,0,0,0,0,0,0,0
471,11010,1000,0,0,0,0,0,0,0,0,0
472,10011,1000,0,0,0,0,0,0,0,0,0
473,10131,1000,0,0,0,0,0,0,0,0,0
474,10167,1000,0,0,0,0,0,0,0,0,0
475,10753,1000,0,0,0,0,0,0,0,0,0
476,11297,1000,0,0,0,0,0,0,0,0,0
477,10298,1000,0,0,0,0,0,0,0,0,0
478,10924,1000,0,0,0,0,0,0,0,0,0
479,11465,1000,0,0,0,0,0,0,0,0,0
480,10465,1000,0,0,0,0,0,0,0,0,0
481,10961,1000,0,0,0,0,0,0,0,0,0
482,11433,1000,0,0,0,0,0,0,0,0,0
483,10433,1000,0,0,0,0,0,0,0,0,0
484,11024,1000,0,0,0,0,0,0,0,0,0
485,10024,1000,0,0,0,0,0,0,0,0,0
486,10308,1000,0,0,0,0,0,0,0,0,0
487,10839,1000,0,0,0,0,0,0,0,0,0
488,11426,1000,0,0,0,0,0,0,0,0,0
489,10426,1000,0,0,0,0,0,0,0,0,0
490,11069,1000,0,0,0,0,0,0,0,0,0
491,10069,1000,0,0,0,0,0,0,0,0,0
492,10743,1000,0,0,0,0,0,0,0,0,0
493,11222,1000,0,0,0,0,0,0,0,0,0
494,10223,1000,0,0,0,0,0,0,0,0,0
495,10900,1000,0,0,0,0,0,0,0,0,0
496,11562,1000,0,0,0,0,0,0,0,0,0
497,10563,1000,0,0,0,0,0,0,0,0,0
498,11147,1000,0,0,0,0,0,0,0,0,0
499,10147,1000,0,0,0,0,0,0,0,0,0
500,10758,1000,0,0,0,0,0,0,0,0,0
501,11251,1000,0,0,0,0,0,0,0,0,0
502,10251,1000,0,0,0,0,0,0,0,0,0
503,10875,1000,0,0,0,0,0,0,0,0,0
504,11510,1000,0,0,0,0,0,0,0,0,0
505,10512,1000,0,0,0,0,0,0,0,0,0
506,11148,1000,0,0,0,0,0,0,0,0,0
507,10148,1000,0,0,0,0,0,0,0,0,0
508,10692,1000,0,0,0,0,0,0,0,0,0
509,11277,1000,0,0,0,0,0,0,0,0,0
510,10277,1000,0,0,0,0,0,0,0,0,0
511,10866,1000,0,0,0,0,0,0,0,0,0
512,11373,1000,0,0,0,0,0,0,0,0,0
513,10373,1000,0,0,0,0,0,0,0,0,0
514,10911,1000,0,0,0,0,0,0,0,0,0
515,11510,1000,0,0,0,0,0,0,0,0,0
516,10511,1000,0,0,0,0,0,0,0,0,0
517,11064,1000,0,0,0,0,0,0,0,0,0
518,10065,1000,0,0,0,0,0,0,0,0,0
519,10622,1000,0,0,0,0,0,0,0,0,0
520,10502,1000,0,0,0,0,0,0,0,0,0
521,10655,1000,0,0,0,0,0,0,0,0,0
522,11263,1000,0,0,0,0,0,0,0,0,0
523,10263,1000,0,0,0,0,0,0,0,0,0
524,10810,1000,0,0,0,0,0,0,0,0,0
525,11345,1000,0,0,0,0,0,0,0,0,0
526,10346,1000,0,0,0,0,0,0,0,0,0
527,10911,1000,0,0,0,0,0,0,0,0,0
528,11475,1000,0,0,0,0,0,0,0,0,0
529,10475,1000,0,0,0,0,0,0,0,0,0
530,10724,1000,0,0,0,0,0,0,0,0,0
531,11277,1000,0,0,0,0,0,0,0,0,0
532,10278,1000,0,0,0,0,0,0,0,0,0
