Block Height,TxPool Size,# of all Txs,Diff,Balance,DeltaBalance,Tax,Subsidy,f_itx_min,f_ctx_min,P_itx_min,P_ctx_min
161,699,699,0,0,0,0,0,0,0,0,0
162,1734,1000,0,0,0,0,0,0,0,0,0
163,735,735,0,0,0,0,0,0,0,0,0
164,1644,1000,0,0,0,0,0,0,0,0,0
165,644,644,0,0,0,0,0,0,0,0,0
166,1700,1000,0,0,0,0,0,0,0,0,0
167,701,701,0,0,0,0,0,0,0,0,0
168,1475,1000,0,0,0,0,0,0,0,0,0
169,475,475,0,0,0,0,0,0,0,0,0
170,1690,1000,0,0,0,0,0,0,0,0,0
171,691,691,0,0,0,0,0,0,0,0,0
172,1516,1000,0,0,0,0,0,0,0,0,0
173,516,516,0,0,0,0,0,0,0,0,0
174,1661,1000,0,0,0,0,0,0,0,0,0
175,661,661,0,0,0,0,0,0,0,0,0
176,1679,1000,0,0,0,0,0,0,0,0,0
177,679,679,0,0,0,0,0,0,0,0,0
178,1617,1000,0,0,0,0,0,0,0,0,0
179,617,617,0,0,0,0,0,0,0,0,0
180,1731,1000,0,0,0,0,0,0,0,0,0
181,732,732,0,0,0,0,0,0,0,0,0
182,1621,1000,0,0,0,0,0,0,0,0,0
183,622,622,0,0,0,0,0,0,0,0,0
184,1531,1000,0,0,0,0,0,0,0,0,0
185,531,531,0,0,0,0,0,0,0,0,0
186,1595,1000,0,0,0,0,0,0,0,0,0
187,596,596,0,0,0,0,0,0,0,0,0
188,1650,1000,0,0,0,0,0,0,0,0,0
189,650,650,0,0,0,0,0,0,0,0,0
190,1623,1000,0,0,0,0,0,0,0,0,0
191,623,623,0,0,0,0,0,0,0,0,0
192,1743,1000,0,0,0,0,0,0,0,0,0
193,744,744,0,0,0,0,0,0,0,0,0
194,1731,1000,0,0,0,0,0,0,0,0,0
195,732,732,0,0,0,0,0,0,0,0,0
196,1717,1000,0,0,0,0,0,0,0,0,0
197,717,717,0,0,0,0,0,0,0,0,0
198,1610,1000,0,0,0,0,0,0,0,0,0
199,611,611,0,0,0,0,0,0,0,0,0
200,1691,1000,0,0,0,0,0,0,0,0,0
201,691,691,0,0,0,0,0,0,0,0,0
202,1681,1000,0,0,0,0,0,0,0,0,0
203,682,682,0,0,0,0,0,0,0,0,0
204,1687,1000,0,0,0,0,0,0,0,0,0
205,687,687,0,0,0,0,0,0,0,0,0
206,1719,1000,0,0,0,0,0,0,0,0,0
207,719,719,0,0,0,0,0,0,0,0,0
208,1699,1000,0,0,0,0,0,0,0,0,0
209,699,699,0,0,0,0,0,0,0,0,0
210,1547,1000,0,0,0,0,0,0,0,0,0
211,548,548,0,0,0,0,0,0,0,0,0
212,1572,1000,0,0,0,0,0,0,0,0,0
213,572,572,0,0,0,0,0,0,0,0,0
214,1697,1000,0,0,0,0,0,0,0,0,0
215,697,697,0,0,0,0,0,0,0,0,0
216,1637,1000,0,0,0,0,0,0,0,0,0
217,638,638,0,0,0,0,0,0,0,0,0
218,1616,1000,0,0,0,0,0,0,0,0,0
219,616,616,0,0,0,0,0,0,0,0,0
220,1726,1000,0,0,0,0,0,0,0,0,0
221,727,727,0,0,0,0,0,0,0,0,0
222,1582,1000,0,0,0,0,0,0,0,0,0
223,583,583,0,0,0,0,0,0,0,0,0
224,1620,1000,0,0,0,0,0,0,0,0,0
225,620,620,0,0,0,0,0,0,0,0,0
226,1750,1000,0,0,0,0,0,0,0,0,0
227,751,751,0,0,0,0,0,0,0,0,0
228,1720,1000,0,0,0,0,0,0,0,0,0
229,721,721,0,0,0,0,0,0,0,0,0
230,1706,1000,0,0,0,0,0,0,0,0,0
231,706,706,0,0,0,0,0,0,0,0,0
232,1695,1000,0,0,0,0,0,0,0,0,0
233,695,695,0,0,0,0,0,0,0,0,0
234,1742,1000,0,0,0,0,0,0,0,0,0
235,743,743,0,0,0,0,0,0,0,0,0
236,1719,1000,0,0,0,0,0,0,0,0,0
237,719,719,0,0,0,0,0,0,0,0,0
238,1737,1000,0,0,0,0,0,0,0,0,0
239,737,737,0,0,0,0,0,0,0,0,0
240,1616,1000,0,0,0,0,0,0,0,0,0
241,617,617,0,0,0,0,0,0,0,0,0
242,1705,1000,0,0,0,0,0,0,0,0,0
243,705,705,0,0,0,0,0,0,0,0,0
244,1601,1000,0,0,0,0,0,0,0,0,0
245,601,601,0,0,0,0,0,0,0,0,0
246,1742,1000,0,0,0,0,0,0,0,0,0
247,742,742,0,0,0,0,0,0,0,0,0
248,1647,1000,0,0,0,0,0,0,0,0,0
249,647,647,0,0,0,0,0,0,0,0,0
250,1733,1000,0,0,0,0,0,0,0,0,0
251,733,733,0,0,0,0,0,0,0,0,0
252,1739,1000,0,0,0,0,0,0,0,0,0
253,739,739,0,0,0,0,0,0,0,0,0
254,1738,1000,0,0,0,0,0,0,0,0,0
255,738,738,0,0,0,0,0,0,0,0,0
256,1679,1000,0,0,0,0,0,0,0,0,0
257,680,680,0,0,0,0,0,0,0,0,0
258,1744,1000,0,0,0,0,0,0,0,0,0
259,744,744,0,0,0,0,0,0,0,0,0
260,1734,1000,0,0,0,0,0,0,0,0,0
261,734,734,0,0,0,0,0,0,0,0,0
262,1528,1000,0,0,0,0,0,0,0,0,0
263,529,529,0,0,0,0,0,0,0,0,0
264,1737,1000,0,0,0,0,0,0,0,0,0
265,738,738,0,0,0,0,0,0,0,0,0
266,1738,1000,0,0,0,0,0,0,0,0,0
267,738,738,0,0,0,0,0,0,0,0,0
268,1717,1000,0,0,0,0,0,0,0,0,0
269,718,718,0,0,0,0,0,0,0,0,0
270,1682,1000,0,0,0,0,0,0,0,0,0
271,683,683,0,0,0,0,0,0,0,0,0
272,1728,1000,0,0,0,0,0,0,0,0,0
273,729,729,0,0,0,0,0,0,0,0,0
274,1567,1000,0,0,0,0,0,0,0,0,0
275,567,567,0,0,0,0,0,0,0,0,0
276,1722,1000,0,0,0,0,0,0,0,0,0
277,723,723,0,0,0,0,0,0,0,0,0
278,1689,1000,0,0,0,0,0,0,0,0,0
279,690,690,0,0,0,0,0,0,0,0,0
280,1733,1000,0,0,0,0,0,0,0,0,0
281,733,733,0,0,0,0,0,0,0,0,0
282,1730,1000,0,0,0,0,0,0,0,0,0
283,730,730,0,0,0,0,0,0,0,0,0
284,1745,1000,0,0,0,0,0,0,0,0,0
285,745,745,0,0,0,0,0,0,0,0,0
286,1651,1000,0,0,0,0,0,0,0,0,0
287,651,651,0,0,0,0,0,0,0,0,0
288,1601,1000,0,0,0,0,0,0,0,0,0
289,601,601,0,0,0,0,0,0,0,0,0
290,1724,1000,0,0,0,0,0,0,0,0,0
291,724,724,0,0,0,0,0,0,0,0,0
292,1733,1000,0,0,0,0,0,0,0,0,0
293,733,733,0,0,0,0,0,0,0,0,0
294,1740,1000,0,0,0,0,0,0,0,0,0
295,740,740,0,0,0,0,0,0,0,0,0
296,1527,1000,0,0,0,0,0,0,0,0,0
297,527,527,0,0,0,0,0,0,0,0,0
298,1746,1000,0,0,0,0,0,0,0,0,0
299,746,746,0,0,0,0,0,0,0,0,0
300,1725,1000,0,0,0,0,0,0,0,0,0
301,725,725,0,0,0,0,0,0,0,0,0
302,1739,1000,0,0,0,0,0,0,0,0,0
303,739,739,0,0,0,0,0,0,0,0,0
304,1490,1000,0,0,0,0,0,0,0,0,0
305,491,491,0,0,0,0,0,0,0,0,0
306,1742,1000,0,0,0,0,0,0,0,0,0
307,742,742,0,0,0,0,0,0,0,0,0
308,1760,1000,0,0,0,0,0,0,0,0,0
309,760,760,0,0,0,0,0,0,0,0,0
310,1742,1000,0,0,0,0,0,0,0,0,0
311,742,742,0,0,0,0,0,0,0,0,0
312,1595,1000,0,0,0,0,0,0,0,0,0
313,595,595,0,0,0,0,0,0,0,0,0
314,1687,1000,0,0,0,0,0,0,0,0,0
315,687,687,0,0,0,0,0,0,0,0,0
316,1693,1000,0,0,0,0,0,0,0,0,0
317,693,693,0,0,0,0,0,0,0,0,0
318,1686,1000,0,0,0,0,0,0,0,0,0
319,686,686,0,0,0,0,0,0,0,0,0
320,1686,1000,0,0,0,0,0,0,0,0,0
321,687,687,0,0,0,0,0,0,0,0,0
322,1062,1000,0,0,0,0,0,0,0,0,0
323,1580,1000,0,0,0,0,0,0,0,0,0
324,581,581,0,0,0,0,0,0,0,0,0
325,1667,1000,0,0,0,0,0,0,0,0,0
326,667,667,0,0,0,0,0,0,0,0,0
327,1658,1000,0,0,0,0,0,0,0,0,0
328,658,658,0,0,0,0,0,0,0,0,0
329,1701,1000,0,0,0,0,0,0,0,0,0
330,702,702,0,0,0,0,0,0,0,0,0
331,1689,1000,0,0,0,0,0,0,0,0,0
332,690,690,0,0,0,0,0,0,0,0,0
333,1402,1000,0,0,0,0,0,0,0,0,0
334,402,402,0,0,0,0,0,0,0,0,0
335,1550,1000,0,0,0,0,0,0,0,0,0
336,555,555,0,0,0,0,0,0,0,0,0
337,1587,1000,0,0,0,0,0,0,0,0,0
338,588,588,0,0,0,0,0,0,0,0,0
339,1704,1000,0,0,0,0,0,0,0,0,0
340,705,705,0,0,0,0,0,0,0,0,0
341,1509,1000,0,0,0,0,0,0,0,0,0
342,511,511,0,0,0,0,0,0,0,0,0
343,991,991,0,0,0,0,0,0,0,0,0
344,865,865,0,0,0,0,0,0,0,0,0
345,821,821,0,0,0,0,0,0,0,0,0
346,1186,1000,0,0,0,0,0,0,0,0,0
347,186,186,0,0,0,0,0,0,0,0,0
348,967,967,0,0,0,0,0,0,0,0,0
349,1293,1000,0,0,0,0,0,0,0,0,0
350,293,293,0,0,0,0,0,0,0,0,0
351,568,569,0,0,0,0,0,0,0,0,0
352,1113,1000,0,0,0,0,0,0,0,0,0
353,115,115,0,0,0,0,0,0,0,0,0
354,742,742,0,0,0,0,0,0,0,0,0
355,1308,1000,0,0,0,0,0,0,0,0,0
356,308,308,0,0,0,0,0,0,0,0,0
357,448,448,0,0,0,0,0,0,0,0,0
358,1159,1000,0,0,0,0,0,0,0,0,0
359,159,159,0,0,0,0,0,0,0,0,0
360,1032,1000,0,0,0,0,0,0,0,0,0
361,1208,1000,0,0,0,0,0,0,0,0,0
362,208,208,0,0,0,0,0,0,0,0,0
363,844,844,0,0,0,0,0,0,0,0,0
364,1340,1000,0,0,0,0,0,0,0,0,0
365,340,340,0,0,0,0,0,0,0,0,0
366,742,742,0,0,0,0,0,0,0,0,0
367,698,699,0,0,0,0,0,0,0,0,0
368,682,682,0,0,0,0,0,0,0,0,0
369,1402,1000,0,0,0,0,0,0,0,0,0
370,403,403,0,0,0,0,0,0,0,0,0
371,1429,1000,0,0,0,0,0,0,0,0,0
372,429,429,0,0,0,0,0,0,0,0,0
373,1557,1000,0,0,0,0,0,0,0,0,0
374,558,558,0,0,0,0,0,0,0,0,0
375,1690,1000,0,0,0,0,0,0,0,0,0
376,690,690,0,0,0,0,0,0,0,0,0
377,1705,1000,0,0,0,0,0,0,0,0,0
378,706,706,0,0,0,0,0,0,0,0,0
379,834,834,0,0,0,0,0,0,0,0,0
380,1652,1000,0,0,0,0,0,0,0,0,0
381,652,652,0,0,0,0,0,0,0,0,0
382,1643,1000,0,0,0,0,0,0,0,0,0
383,643,643,0,0,0,0,0,0,0,0,0
384,1641,1000,0,0,0,0,0,0,0,0,0
385,641,641,0,0,0,0,0,0,0,0,0
386,1630,1000,0,0,0,0,0,0,0,0,0
387,630,630,0,0,0,0,0,0,0,0,0
388,1620,1000,0,0,0,0,0,0,0,0,0
389,620,620,0,0,0,0,0,0,0,0,0
390,1605,1000,0,0,0,0,0,0,0,0,0
391,605,605,0,0,0,0,0,0,0,0,0
392,1568,1000,0,0,0,0,0,0,0,0,0
393,568,568,0,0,0,0,0,0,0,0,0
394,1602,1000,0,0,0,0,0,0,0,0,0
395,602,602,0,0,0,0,0,0,0,0,0
396,1568,1000,0,0,0,0,0,0,0,0,0
397,568,568,0,0,0,0,0,0,0,0,0
398,1585,1000,0,0,0,0,0,0,0,0,0
399,585,585,0,0,0,0,0,0,0,0,0
400,1594,1000,0,0,0,0,0,0,0,0,0
401,594,594,0,0,0,0,0,0,0,0,0
402,1602,1000,0,0,0,0,0,0,0,0,0
403,602,602,0,0,0,0,0,0,0,0,0
404,415,416,0,0,0,0,0,0,0,0,0
405,1608,1000,0,0,0,0,0,0,0,0,0
406,609,609,0,0,0,0,0,0,0,0,0
407,1631,1000,0,0,0,0,0,0,0,0,0
408,631,631,0,0,0,0,0,0,0,0,0
409,1629,1000,0,0,0,0,0,0,0,0,0
410,630,630,0,0,0,0,0,0,0,0,0
411,1647,1000,0,0,0,0,0,0,0,0,0
412,647,647,0,0,0,0,0,0,0,0,0
413,1643,1000,0,0,0,0,0,0,0,0,0
414,643,643,0,0,0,0,0,0,0,0,0
415,1605,1000,0,0,0,0,0,0,0,0,0
416,605,605,0,0,0,0,0,0,0,0,0
417,1614,1000,0,0,0,0,0,0,0,0,0
418,615,615,0,0,0,0,0,0,0,0,0
419,1599,1000,0,0,0,0,0,0,0,0,0
420,599,599,0,0,0,0,0,0,0,0,0
421,1558,1000,0,0,0,0,0,0,0,0,0
422,558,558,0,0,0,0,0,0,0,0,0
423,873,873,0,0,0,0,0,0,0,0,0
424,1614,1000,0,0,0,0,0,0,0,0,0
425,614,614,0,0,0,0,0,0,0,0,0
426,1554,1000,0,0,0,0,0,0,0,0,0
427,554,554,0,0,0,0,0,0,0,0,0
428,1543,1000,0,0,0,0,0,0,0,0,0
429,543,543,0,0,0,0,0,0,0,0,0
430,1635,1000,0,0,0,0,0,0,0,0,0
431,635,635,0,0,0,0,0,0,0,0,0
432,1581,1000,0,0,0,0,0,0,0,0,0
433,581,581,0,0,0,0,0,0,0,0,0
434,1595,1000,0,0,0,0,0,0,0,0,0
435,595,595,0,0,0,0,0,0,0,0,0
436,1610,1000,0,0,0,0,0,0,0,0,0
437,610,610,0,0,0,0,0,0,0,0,0
438,1611,1000,0,0,0,0,0,0,0,0,0
439,611,611,0,0,0,0,0,0,0,0,0
440,1580,1000,0,0,0,0,0,0,0,0,0
441,580,580,0,0,0,0,0,0,0,0,0
442,1609,1000,0,0,0,0,0,0,0,0,0
443,609,609,0,0,0,0,0,0,0,0,0
444,1603,1000,0,0,0,0,0,0,0,0,0
445,604,604,0,0,0,0,0,0,0,0,0
446,1612,1000,0,0,0,0,0,0,0,0,0
447,612,612,0,0,0,0,0,0,0,0,0
448,1645,1000,0,0,0,0,0,0,0,0,0
449,645,645,0,0,0,0,0,0,0,0,0
450,1619,1000,0,0,0,0,0,0,0,0,0
451,619,619,0,0,0,0,0,0,0,0,0
452,1642,1000,0,0,0,0,0,0,0,0,0
453,642,642,0,0,0,0,0,0,0,0,0
454,1538,1000,0,0,0,0,0,0,0,0,0
455,538,538,0,0,0,0,0,0,0,0,0
456,1632,1000,0,0,0,0,0,0,0,0,0
457,632,632,0,0,0,0,0,0,0,0,0
458,1605,1000,0,0,0,0,0,0,0,0,0
459,605,605,0,0,0,0,0,0,0,0,0
460,1256,1000,0,0,0,0,0,0,0,0,0
461,256,256,0,0,0,0,0,0,0,0,0
462,1559,1000,0,0,0,0,0,0,0,0,0
463,559,559,0,0,0,0,0,0,0,0,0
464,1640,1000,0,0,0,0,0,0,0,0,0
465,640,640,0,0,0,0,0,0,0,0,0
466,1595,1000,0,0,0,0,0,0,0,0,0
467,595,595,0,0,0,0,0,0,0,0,0
468,1625,1000,0,0,0,0,0,0,0,0,0
469,625,625,0,0,0,0,0,0,0,0,0
470,1615,1000,0,0,0,0,0,0,0,0,0
471,615,615,0,0,0,0,0,0,0,0,0
472,1620,1000,0,0,0,0,0,0,0,0,0
473,620,620,0,0,0,0,0,0,0,0,0
474,1631,1000,0,0,0,0,0,0,0,0,0
475,631,631,0,0,0,0,0,0,0,0,0
476,1653,1000,0,0,0,0,0,0,0,0,0
477,654,654,0,0,0,0,0,0,0,0,0
478,1571,1000,0,0,0,0,0,0,0,0,0
479,572,572,0,0,0,0,0,0,0,0,0
480,706,706,0,0,0,0,0,0,0,0,0
481,1603,1000,0,0,0,0,0,0,0,0,0
482,604,604,0,0,0,0,0,0,0,0,0
483,1670,1000,0,0,0,0,0,0,0,0,0
484,670,670,0,0,0,0,0,0,0,0,0
485,1618,1000,0,0,0,0,0,0,0,0,0
486,618,618,0,0,0,0,0,0,0,0,0
487,1634,1000,0,0,0,0,0,0,0,0,0
488,635,635,0,0,0,0,0,0,0,0,0
489,1634,1000,0,0,0,0,0,0,0,0,0
490,634,634,0,0,0,0,0,0,0,0,0
491,1629,1000,0,0,0,0,0,0,0,0,0
492,629,629,0,0,0,0,0,0,0,0,0
493,1624,1000,0,0,0,0,0,0,0,0,0
494,624,624,0,0,0,0,0,0,0,0,0
495,1623,1000,0,0,0,0,0,0,0,0,0
496,623,623,0,0,0,0,0,0,0,0,0
497,1413,1000,0,0,0,0,0,0,0,0,0
498,414,414,0,0,0,0,0,0,0,0,0
499,1555,1000,0,0,0,0,0,0,0,0,0
500,555,555,0,0,0,0,0,0,0,0,0
501,1616,1000,0,0,0,0,0,0,0,0,0
502,616,616,0,0,0,0,0,0,0,0,0
503,1498,1000,0,0,0,0,0,0,0,0,0
504,498,498,0,0,0,0,0,0,0,0,0
505,1527,1000,0,0,0,0,0,0,0,0,0
506,528,528,0,0,0,0,0,0,0,0,0
507,1593,1000,0,0,0,0,0,0,0,0,0
508,593,593,0,0,0,0,0,0,0,0,0
509,1061,1000,0,0,0,0,0,0,0,0,0
510,1621,1000,0,0,0,0,0,0,0,0,0
511,621,621,0,0,0,0,0,0,0,0,0
512,1574,1000,0,0,0,0,0,0,0,0,0
513,574,574,0,0,0,0,0,0,0,0,0
514,1580,1000,0,0,0,0,0,0,0,0,0
515,580,580,0,0,0,0,0,0,0,0,0
516,1142,1000,0,0,0,0,0,0,0,0,0
517,142,142,0,0,0,0,0,0,0,0,0
518,1575,1000,0,0,0,0,0,0,0,0,0
519,575,575,0,0,0,0,0,0,0,0,0
520,1556,1000,0,0,0,0,0,0,0,0,0
521,556,556,0,0,0,0,0,0,0,0,0
522,1582,1000,0,0,0,0,0,0,0,0,0
523,582,582,0,0,0,0,0,0,0,0,0
524,1649,1000,0,0,0,0,0,0,0,0,0
525,650,650,0,0,0,0,0,0,0,0,0
526,901,901,0,0,0,0,0,0,0,0,0
527,1622,1000,0,0,0,0,0,0,0,0,0
528,622,622,0,0,0,0,0,0,0,0,0
529,1584,1000,0,0,0,0,0,0,0,0,0
530,584,584,0,0,0,0,0,0,0,0,0
531,1573,1000,0,0,0,0,0,0,0,0,0
532,574,574,0,0,0,0,0,0,0,0,0
533,1581,1000,0,0,0,0,0,0,0,0,0
534,581,581,0,0,0,0,0,0,0,0,0
535,873,874,0,0,0,0,0,0,0,0,0
536,1631,1000,0,0,0,0,0,0,0,0,0
537,631,631,0,0,0,0,0,0,0,0,0
538,1584,1000,0,0,0,0,0,0,0,0,0
539,584,584,0,0,0,0,0,0,0,0,0
540,1621,1000,0,0,0,0,0,0,0,0,0
541,621,621,0,0,0,0,0,0,0,0,0
542,1606,1000,0,0,0,0,0,0,0,0,0
543,606,606,0,0,0,0,0,0,0,0,0
544,1599,1000,0,0,0,0,0,0,0,0,0
545,599,599,0,0,0,0,0,0,0,0,0
546,1612,1000,0,0,0,0,0,0,0,0,0
547,612,612,0,0,0,0,0,0,0,0,0
548,1637,1000,0,0,0,0,0,0,0,0,0
549,638,638,0,0,0,0,0,0,0,0,0
550,1590,1000,0,0,0,0,0,0,0,0,0
551,590,590,0,0,0,0,0,0,0,0,0
552,1622,1000,0,0,0,0,0,0,0,0,0
553,622,622,0,0,0,0,0,0,0,0,0
554,1616,1000,0,0,0,0,0,0,0,0,0
