Block Height,TxPool Size,# of all Txs,Diff,Balance,DeltaBalance,Tax,Subsidy,f_itx_min,f_ctx_min,P_itx_min,P_ctx_min
120,1207,1000,0,0,0,0,0,0,0,0,0
121,1919,1000,0,0,0,0,0,0,0,0,0
122,2639,1000,0,0,0,0,0,0,0,0,0
123,1639,1000,0,0,0,0,0,0,0,0,0
124,2196,1000,0,0,0,0,0,0,0,0,0
125,1196,1000,0,0,0,0,0,0,0,0,0
126,1906,1000,0,0,0,0,0,0,0,0,0
127,2625,1000,0,0,0,0,0,0,0,0,0
128,1625,1000,0,0,0,0,0,0,0,0,0
129,2357,1000,0,0,0,0,0,0,0,0,0
130,1357,1000,0,0,0,0,0,0,0,0,0
131,2076,1000,0,0,0,0,0,0,0,0,0
132,1076,1000,0,0,0,0,0,0,0,0,0
133,1525,1000,0,0,0,0,0,0,0,0,0
134,2219,1000,0,0,0,0,0,0,0,0,0
135,1219,1000,0,0,0,0,0,0,0,0,0
136,1918,1000,0,0,0,0,0,0,0,0,0
137,2610,1000,0,0,0,0,0,0,0,0,0
138,1611,1000,0,0,0,0,0,0,0,0,0
139,2223,1000,0,0,0,0,0,0,0,0,0
140,1223,1000,0,0,0,0,0,0,0,0,0
141,1896,1000,0,0,0,0,0,0,0,0,0
142,2608,1000,0,0,0,0,0,0,0,0,0
143,1609,1000,0,0,0,0,0,0,0,0,0
144,2326,1000,0,0,0,0,0,0,0,0,0
145,1326,1000,0,0,0,0,0,0,0,0,0
146,2035,1000,0,0,0,0,0,0,0,0,0
147,1036,1000,0,0,0,0,0,0,0,0,0
148,1647,1000,0,0,0,0,0,0,0,0,0
149,2233,1000,0,0,0,0,0,0,0,0,0
150,1233,1000,0,0,0,0,0,0,0,0,0
151,1940,1000,0,0,0,0,0,0,0,0,0
152,2630,1000,0,0,0,0,0,0,0,0,0
153,1631,1000,0,0,0,0,0,0,0,0,0
154,2352,1000,0,0,0,0,0,0,0,0,0
155,1352,1000,0,0,0,0,0,0,0,0,0
156,1989,1000,0,0,0,0,0,0,0,0,0
157,2654,1000,0,0,0,0,0,0,0,0,0
158,1655,1000,0,0,0,0,0,0,0,0,0
159,2239,1000,0,0,0,0,0,0,0,0,0
160,1239,1000,0,0,0,0,0,0,0,0,0
161,1944,1000,0,0,0,0,0,0,0,0,0
162,2116,1000,0,0,0,0,0,0,0,0,0
163,1116,1000,0,0,0,0,0,0,0,0,0
164,1715,1000,0,0,0,0,0,0,0,0,0
165,2333,1000,0,0,0,0,0,0,0,0,0
166,1334,1000,0,0,0,0,0,0,0,0,0
167,2018,1000,0,0,0,0,0,0,0,0,0
168,1019,1000,0,0,0,0,0,0,0,0,0
169,1410,1000,0,0,0,0,0,0,0,0,0
170,1920,1000,0,0,0,0,0,0,0,0,0
171,2646,1000,0,0,0,0,0,0,0,0,0
172,1647,1000,0,0,0,0,0,0,0,0,0
173,2275,1000,0,0,0,0,0,0,0,0,0
174,1275,1000,0,0,0,0,0,0,0,0,0
175,1983,1000,0,0,0,0,0,0,0,0,0
176,2575,1000,0,0,0,0,0,0,0,0,0
177,1576,1000,0,0,0,0,0,0,0,0,0
178,2045,1000,0,0,0,0,0,0,0,0,0
179,1046,1000,0,0,0,0,0,0,0,0,0
180,1780,1000,0,0,0,0,0,0,0,0,0
181,2512,1000,0,0,0,0,0,0,0,0,0
182,1513,1000,0,0,0,0,0,0,0,0,0
183,2207,1000,0,0,0,0,0,0,0,0,0
184,1208,1000,0,0,0,0,0,0,0,0,0
185,1674,1000,0,0,0,0,0,0,0,0,0
186,2386,1000,0,0,0,0,0,0,0,0,0
187,1387,1000,0,0,0,0,0,0,0,0,0
188,2092,1000,0,0,0,0,0,0,0,0,0
189,1092,1000,0,0,0,0,0,0,0,0,0
190,1750,1000,0,0,0,0,0,0,0,0,0
191,2396,1000,0,0,0,0,0,0,0,0,0
192,1396,1000,0,0,0,0,0,0,0,0,0
193,2043,1000,0,0,0,0,0,0,0,0,0
194,1043,1000,0,0,0,0,0,0,0,0,0
195,1550,1000,0,0,0,0,0,0,0,0,0
196,2071,1000,0,0,0,0,0,0,0,0,0
197,1072,1000,0,0,0,0,0,0,0,0,0
198,1626,1000,0,0,0,0,0,0,0,0,0
199,2240,1000,0,0,0,0,0,0,0,0,0
200,1241,1000,0,0,0,0,0,0,0,0,0
201,1925,1000,0,0,0,0,0,0,0,0,0
202,2614,1000,0,0,0,0,0,0,0,0,0
203,1614,1000,0,0,0,0,0,0,0,0,0
204,2280,1000,0,0,0,0,0,0,0,0,0
205,1281,1000,0,0,0,0,0,0,0,0,0
206,1977,1000,0,0,0,0,0,0,0,0,0
207,2660,1000,0,0,0,0,0,0,0,0,0
208,1661,1000,0,0,0,0,0,0,0,0,0
209,2168,1000,0,0,0,0,0,0,0,0,0
210,1168,1000,0,0,0,0,0,0,0,0,0
211,1868,1000,0,0,0,0,0,0,0,0,0
212,2410,1000,0,0,0,0,0,0,0,0,0
213,1410,1000,0,0,0,0,0,0,0,0,0
214,1871,1000,0,0,0,0,0,0,0,0,0
215,2550,1000,0,0,0,0,0,0,0,0,0
216,1550,1000,0,0,0,0,0,0,0,0,0
217,2146,1000,0,0,0,0,0,0,0,0,0
218,1147,1000,0,0,0,0,0,0,0,0,0
219,1856,1000,0,0,0,0,0,0,0,0,0
220,2560,1000,0,0,0,0,0,0,0,0,0
221,1561,1000,0,0,0,0,0,0,0,0,0
222,2263,1000,0,0,0,0,0,0,0,0,0
223,1264,1000,0,0,0,0,0,0,0,0,0
224,1964,1000,0,0,0,0,0,0,0,0,0
225,2696,1000,0,0,0,0,0,0,0,0,0
226,1697,1000,0,0,0,0,0,0,0,0,0
227,2404,1000,0,0,0,0,0,0,0,0,0
228,1405,1000,0,0,0,0,0,0,0,0,0
229,2100,1000,0,0,0,0,0,0,0,0,0
230,1100,1000,0,0,0,0,0,0,0,0,0
231,1803,1000,0,0,0,0,0,0,0,0,0
232,2302,1000,0,0,0,0,0,0,0,0,0
233,1302,1000,0,0,0,0,0,0,0,0,0
234,1993,1000,0,0,0,0,0,0,0,0,0
235,2715,1000,0,0,0,0,0,0,0,0,0
236,1716,1000,0,0,0,0,0,0,0,0,0
237,2283,1000,0,0,0,0,0,0,0,0,0
238,1283,1000,0,0,0,0,0,0,0,0,0
239,1960,1000,0,0,0,0,0,0,0,0,0
240,2641,1000,0,0,0,0,0,0,0,0,0
241,1642,1000,0,0,0,0,0,0,0,0,0
242,2307,1000,0,0,0,0,0,0,0,0,0
243,1308,1000,0,0,0,0,0,0,0,0,0
244,1981,1000,0,0,0,0,0,0,0,0,0
245,2630,1000,0,0,0,0,0,0,0,0,0
246,1630,1000,0,0,0,0,0,0,0,0,0
247,1918,1000,0,0,0,0,0,0,0,0,0
248,1758,1000,0,0,0,0,0,0,0,0,0
249,1224,1000,0,0,0,0,0,0,0,0,0
250,1521,1000,0,0,0,0,0,0,0,0,0
251,1711,1000,0,0,0,0,0,0,0,0,0
252,1673,1000,0,0,0,0,0,0,0,0,0
253,1190,1000,0,0,0,0,0,0,0,0,0
254,1295,1000,0,0,0,0,0,0,0,0,0
255,1826,1000,0,0,0,0,0,0,0,0,0
256,1327,1000,0,0,0,0,0,0,0,0,0
257,1027,1000,0,0,0,0,0,0,0,0,0
258,1047,1000,0,0,0,0,0,0,0,0,0
259,1045,1000,0,0,0,0,0,0,0,0,0
260,1392,1000,0,0,0,0,0,0,0,0,0
261,1306,1000,0,0,0,0,0,0,0,0,0
262,1344,1000,0,0,0,0,0,0,0,0,0
263,1152,1000,0,0,0,0,0,0,0,0,0
264,1119,1000,0,0,0,0,0,0,0,0,0
265,1145,1000,0,0,0,0,0,0,0,0,0
266,1429,1000,0,0,0,0,0,0,0,0,0
267,1196,1000,0,0,0,0,0,0,0,0,0
268,1673,1000,0,0,0,0,0,0,0,0,0
269,2209,1000,0,0,0,0,0,0,0,0,0
270,1210,1000,0,0,0,0,0,0,0,0,0
271,1350,1000,0,0,0,0,0,0,0,0,0
272,1955,1000,0,0,0,0,0,0,0,0,0
273,2543,1000,0,0,0,0,0,0,0,0,0
274,1543,1000,0,0,0,0,0,0,0,0,0
275,2152,1000,0,0,0,0,0,0,0,0,0
276,1153,1000,0,0,0,0,0,0,0,0,0
277,1697,1000,0,0,0,0,0,0,0,0,0
278,2303,1000,0,0,0,0,0,0,0,0,0
279,1303,1000,0,0,0,0,0,0,0,0,0
280,1953,1000,0,0,0,0,0,0,0,0,0
281,2448,1000,0,0,0,0,0,0,0,0,0
282,1448,1000,0,0,0,0,0,0,0,0,0
283,2115,1000,0,0,0,0,0,0,0,0,0
284,1115,1000,0,0,0,0,0,0,0,0,0
285,1763,1000,0,0,0,0,0,0,0,0,0
286,2391,1000,0,0,0,0,0,0,0,0,0
287,1392,1000,0,0,0,0,0,0,0,0,0
288,1665,1000,0,0,0,0,0,0,0,0,0
289,2152,1000,0,0,0,0,0,0,0,0,0
290,1153,1000,0,0,0,0,0,0,0,0,0
291,1722,1000,0,0,0,0,0,0,0,0,0
292,2362,1000,0,0,0,0,0,0,0,0,0
293,1362,1000,0,0,0,0,0,0,0,0,0
294,1527,1000,0,0,0,0,0,0,0,0,0
295,2051,1000,0,0,0,0,0,0,0,0,0
296,1051,1000,0,0,0,0,0,0,0,0,0
297,1693,1000,0,0,0,0,0,0,0,0,0
298,2098,1000,0,0,0,0,0,0,0,0,0
299,1098,1000,0,0,0,0,0,0,0,0,0
300,1717,1000,0,0,0,0,0,0,0,0,0
301,2314,1000,0,0,0,0,0,0,0,0,0
302,1314,1000,0,0,0,0,0,0,0,0,0
303,1963,1000,0,0,0,0,0,0,0,0,0
304,2608,1000,0,0,0,0,0,0,0,0,0
305,1608,1000,0,0,0,0,0,0,0,0,0
306,2261,1000,0,0,0,0,0,0,0,0,0
307,1261,1000,0,0,0,0,0,0,0,0,0
308,1897,1000,0,0,0,0,0,0,0,0,0
309,2517,1000,0,0,0,0,0,0,0,0,0
310,1517,1000,0,0,0,0,0,0,0,0,0
311,1896,1000,0,0,0,0,0,0,0,0,0
312,2474,1000,0,0,0,0,0,0,0,0,0
313,1475,1000,0,0,0,0,0,0,0,0,0
314,2063,1000,0,0,0,0,0,0,0,0,0
315,1064,1000,0,0,0,0,0,0,0,0,0
316,1663,1000,0,0,0,0,0,0,0,0,0
317,1548,1000,0,0,0,0,0,0,0,0,0
318,1849,1000,0,0,0,0,0,0,0,0,0
319,2384,1000,0,0,0,0,0,0,0,0,0
320,1385,1000,0,0,0,0,0,0,0,0,0
321,1973,1000,0,0,0,0,0,0,0,0,0
322,2589,1000,0,0,0,0,0,0,0,0,0
323,1590,1000,0,0,0,0,0,0,0,0,0
324,2143,1000,0,0,0,0,0,0,0,0,0
325,1143,1000,0,0,0,0,0,0,0,0,0
326,1768,1000,0,0,0,0,0,0,0,0,0
327,2294,1000,0,0,0,0,0,0,0,0,0
328,1295,1000,0,0,0,0,0,0,0,0,0
329,1872,1000,0,0,0,0,0,0,0,0,0
330,2345,1000,0,0,0,0,0,0,0,0,0
331,1345,1000,0,0,0,0,0,0,0,0,0
332,1932,1000,0,0,0,0,0,0,0,0,0
333,2478,1000,0,0,0,0,0,0,0,0,0
334,1479,1000,0,0,0,0,0,0,0,0,0
335,1730,1000,0,0,0,0,0,0,0,0,0
336,2285,1000,0,0,0,0,0,0,0,0,0
337,1286,1000,0,0,0,0,0,0,0,0,0
338,1906,1000,0,0,0,0,0,0,0,0,0
339,2480,1000,0,0,0,0,0,0,0,0,0
340,1481,1000,0,0,0,0,0,0,0,0,0
341,2077,1000,0,0,0,0,0,0,0,0,0
342,1077,1000,0,0,0,0,0,0,0,0,0
343,1663,1000,0,0,0,0,0,0,0,0,0
344,1645,1000,0,0,0,0,0,0,0,0,0
345,2236,1000,0,0,0,0,0,0,0,0,0
346,1237,1000,0,0,0,0,0,0,0,0,0
347,1788,1000,0,0,0,0,0,0,0,0,0
348,2366,1000,0,0,0,0,0,0,0,0,0
349,1366,1000,0,0,0,0,0,0,0,0,0
350,1981,1000,0,0,0,0,0,0,0,0,0
351,2602,1000,0,0,0,0,0,0,0,0,0
352,1603,1000,0,0,0,0,0,0,0,0,0
353,2214,1000,0,0,0,0,0,0,0,0,0
354,1214,1000,0,0,0,0,0,0,0,0,0
355,1850,1000,0,0,0,0,0,0,0,0,0
356,2286,1000,0,0,0,0,0,0,0,0,0
357,1286,1000,0,0,0,0,0,0,0,0,0
358,1459,1000,0,0,0,0,0,0,0,0,0
359,2091,1000,0,0,0,0,0,0,0,0,0
360,1091,1000,0,0,0,0,0,0,0,0,0
361,1687,1000,0,0,0,0,0,0,0,0,0
362,1989,1000,0,0,0,0,0,0,0,0,0
363,2531,1000,0,0,0,0,0,0,0,0,0
364,1532,1000,0,0,0,0,0,0,0,0,0
365,1986,1000,0,0,0,0,0,0,0,0,0
366,2584,1000,0,0,0,0,0,0,0,0,0
367,1584,1000,0,0,0,0,0,0,0,0,0
368,2193,1000,0,0,0,0,0,0,0,0,0
369,1193,1000,0,0,0,0,0,0,0,0,0
370,1650,1000,0,0,0,0,0,0,0,0,0
371,1956,1000,0,0,0,0,0,0,0,0,0
372,2519,1000,0,0,0,0,0,0,0,0,0
373,1520,1000,0,0,0,0,0,0,0,0,0
374,2074,1000,0,0,0,0,0,0,0,0,0
375,1074,1000,0,0,0,0,0,0,0,0,0
376,1573,1000,0,0,0,0,0,0,0,0,0
377,2133,1000,0,0,0,0,0,0,0,0,0
378,1134,1000,0,0,0,0,0,0,0,0,0
379,1637,1000,0,0,0,0,0,0,0,0,0
380,2180,1000,0,0,0,0,0,0,0,0,0
381,1180,1000,0,0,0,0,0,0,0,0,0
382,1756,1000,0,0,0,0,0,0,0,0,0
383,2359,1000,0,0,0,0,0,0,0,0,0
384,1359,1000,0,0,0,0,0,0,0,0,0
385,1404,1000,0,0,0,0,0,0,0,0,0
386,1647,1000,0,0,0,0,0,0,0,0,0
387,2254,1000,0,0,0,0,0,0,0,0,0
388,1254,1000,0,0,0,0,0,0,0,0,0
389,1872,1000,0,0,0,0,0,0,0,0,0
390,2152,1000,0,0,0,0,0,0,0,0,0
391,1152,1000,0,0,0,0,0,0,0,0,0
392,1687,1000,0,0,0,0,0,0,0,0,0
393,2242,1000,0,0,0,0,0,0,0,0,0
394,1242,1000,0,0,0,0,0,0,0,0,0
395,1812,1000,0,0,0,0,0,0,0,0,0
396,2399,1000,0,0,0,0,0,0,0,0,0
397,1400,1000,0,0,0,0,0,0,0,0,0
398,1970,1000,0,0,0,0,0,0,0,0,0
399,2559,1000,0,0,0,0,0,0,0,0,0
400,1559,1000,0,0,0,0,0,0,0,0,0
401,1807,1000,0,0,0,0,0,0,0,0,0
402,2381,1000,0,0,0,0,0,0,0,0,0
403,1382,1000,0,0,0,0,0,0,0,0,0
404,1959,1000,0,0,0,0,0,0,0,0,0
405,2528,1000,0,0,0,0,0,0,0,0,0
406,1529,1000,0,0,0,0,0,0,0,0,0
407,2082,1000,0,0,0,0,0,0,0,0,0
408,1082,1000,0,0,0,0,0,0,0,0,0
409,1625,1000,0,0,0,0,0,0,0,0,0
410,2189,1000,0,0,0,0,0,0,0,0,0
411,1190,1000,0,0,0,0,0,0,0,0,0
412,2283,1000,0,0,0,0,0,0,0,0,0
413,1283,1000,0,0,0,0,0,0,0,0,0
414,1889,1000,0,0,0,0,0,0,0,0,0
415,2488,1000,0,0,0,0,0,0,0,0,0
416,1489,1000,0,0,0,0,0,0,0,0,0
417,1591,1000,0,0,0,0,0,0,0,0,0
418,2113,1000,0,0,0,0,0,0,0,0,0
419,1113,1000,0,0,0,0,0,0,0,0,0
420,1647,1000,0,0,0,0,0,0,0,0,0
421,1370,1000,0,0,0,0,0,0,0,0,0
422,1144,1000,0,0,0,0,0,0,0,0,0
423,1621,1000,0,0,0,0,0,0,0,0,0
424,1770,1000,0,0,0,0,0,0,0,0,0
425,2326,1000,0,0,0,0,0,0,0,0,0
426,1327,1000,0,0,0,0,0,0,0,0,0
427,1869,1000,0,0,0,0,0,0,0,0,0
428,2461,1000,0,0,0,0,0,0,0,0,0
429,1462,1000,0,0,0,0,0,0,0,0,0
430,2058,1000,0,0,0,0,0,0,0,0,0
431,1058,1000,0,0,0,0,0,0,0,0,0
432,1674,1000,0,0,0,0,0,0,0,0,0
433,2297,1000,0,0,0,0,0,0,0,0,0
434,1298,1000,0,0,0,0,0,0,0,0,0
435,1868,1000,0,0,0,0,0,0,0,0,0
436,2484,1000,0,0,0,0,0,0,0,0,0
437,1485,1000,0,0,0,0,0,0,0,0,0
438,2068,1000,0,0,0,0,0,0,0,0,0
439,1068,1000,0,0,0,0,0,0,0,0,0
440,1676,1000,0,0,0,0,0,0,0,0,0
441,2218,1000,0,0,0,0,0,0,0,0,0
442,1218,1000,0,0,0,0,0,0,0,0,0
443,1709,1000,0,0,0,0,0,0,0,0,0
444,2274,1000,0,0,0,0,0,0,0,0,0
445,1274,1000,0,0,0,0,0,0,0,0,0
446,1802,1000,0,0,0,0,0,0,0,0,0
447,2391,1000,0,0,0,0,0,0,0,0,0
448,1392,1000,0,0,0,0,0,0,0,0,0
449,1928,1000,0,0,0,0,0,0,0,0,0
450,2516,1000,0,0,0,0,0,0,0,0,0
451,1516,1000,0,0,0,0,0,0,0,0,0
452,2059,1000,0,0,0,0,0,0,0,0,0
453,1060,1000,0,0,0,0,0,0,0,0,0
454,1594,1000,0,0,0,0,0,0,0,0,0
455,2159,1000,0,0,0,0,0,0,0,0,0
456,1159,1000,0,0,0,0,0,0,0,0,0
457,1712,1000,0,0,0,0,0,0,0,0,0
458,2276,1000,0,0,0,0,0,0,0,0,0
459,1277,1000,0,0,0,0,0,0,0,0,0
460,1791,1000,0,0,0,0,0,0,0,0,0
461,2284,1000,0,0,0,0,0,0,0,0,0
462,1284,1000,0,0,0,0,0,0,0,0,0
463,1710,1000,0,0,0,0,0,0,0,0,0
464,2178,1000,0,0,0,0,0,0,0,0,0
465,1178,1000,0,0,0,0,0,0,0,0,0
466,1744,1000,0,0,0,0,0,0,0,0,0
467,2258,1000,0,0,0,0,0,0,0,0,0
468,1259,1000,0,0,0,0,0,0,0,0,0
469,1823,1000,0,0,0,0,0,0,0,0,0
470,2039,1000,0,0,0,0,0,0,0,0,0
471,1039,1000,0,0,0,0,0,0,0,0,0
472,1640,1000,0,0,0,0,0,0,0,0,0
473,2264,1000,0,0,0,0,0,0,0,0,0
474,1264,1000,0,0,0,0,0,0,0,0,0
475,1864,1000,0,0,0,0,0,0,0,0,0
476,2407,1000,0,0,0,0,0,0,0,0,0
477,1408,1000,0,0,0,0,0,0,0,0,0
478,1017,1000,0,0,0,0,0,0,0,0,0
479,1251,1000,0,0,0,0,0,0,0,0,0
480,1614,1000,0,0,0,0,0,0,0,0,0
481,1833,1000,0,0,0,0,0,0,0,0,0
482,1966,1000,0,0,0,0,0,0,0,0,0
483,1794,1000,0,0,0,0,0,0,0,0,0
484,1277,1000,0,0,0,0,0,0,0,0,0
485,1164,1000,0,0,0,0,0,0,0,0,0
486,1896,1000,0,0,0,0,0,0,0,0,0
487,1757,1000,0,0,0,0,0,0,0,0,0
488,2266,1000,0,0,0,0,0,0,0,0,0
489,1266,1000,0,0,0,0,0,0,0,0,0
490,1794,1000,0,0,0,0,0,0,0,0,0
491,2332,1000,0,0,0,0,0,0,0,0,0
492,1332,1000,0,0,0,0,0,0,0,0,0
493,1815,1000,0,0,0,0,0,0,0,0,0
494,1726,1000,0,0,0,0,0,0,0,0,0
495,2286,1000,0,0,0,0,0,0,0,0,0
496,1286,1000,0,0,0,0,0,0,0,0,0
497,1851,1000,0,0,0,0,0,0,0,0,0
498,2452,1000,0,0,0,0,0,0,0,0,0
499,1453,1000,0,0,0,0,0,0,0,0,0
500,2024,1000,0,0,0,0,0,0,0,0,0
501,1025,1000,0,0,0,0,0,0,0,0,0
502,1616,1000,0,0,0,0,0,0,0,0,0
503,2110,1000,0,0,0,0,0,0,0,0,0
504,1110,1000,0,0,0,0,0,0,0,0,0
505,1521,1000,0,0,0,0,0,0,0,0,0
506,2127,1000,0,0,0,0,0,0,0,0,0
507,1128,1000,0,0,0,0,0,0,0,0,0
508,1716,1000,0,0,0,0,0,0,0,0,0
509,2284,1000,0,0,0,0,0,0,0,0,0
510,1284,1000,0,0,0,0,0,0,0,0,0
511,1882,1000,0,0,0,0,0,0,0,0,0
512,2462,1000,0,0,0,0,0,0,0,0,0
513,1462,1000,0,0,0,0,0,0,0,0,0
514,1346,1000,0,0,0,0,0,0,0,0,0
515,1908,1000,0,0,0,0,0,0,0,0,0
516,2467,1000,0,0,0,0,0,0,0,0,0
517,1467,1000,0,0,0,0,0,0,0,0,0
518,1671,1000,0,0,0,0,0,0,0,0,0
519,2215,1000,0,0,0,0,0,0,0,0,0
520,1215,1000,0,0,0,0,0,0,0,0,0
521,1649,1000,0,0,0,0,0,0,0,0,0
522,2226,1000,0,0,0,0,0,0,0,0,0
523,1226,1000,0,0,0,0,0,0,0,0,0
524,1723,1000,0,0,0,0,0,0,0,0,0
525,2041,1000,0,0,0,0,0,0,0,0,0
526,1041,1000,0,0,0,0,0,0,0,0,0
527,1633,1000,0,0,0,0,0,0,0,0,0
528,2210,1000,0,0,0,0,0,0,0,0,0
529,1210,1000,0,0,0,0,0,0,0,0,0
530,1762,1000,0,0,0,0,0,0,0,0,0
531,2349,1000,0,0,0,0,0,0,0,0,0
532,1349,1000,0,0,0,0,0,0,0,0,0
